Calibrated m/z,C,H,O,N,S,P,Molecular Formula,Is Isotopologue,Heteroatom Class,Calculated m/z,m/z Error (ppm),MolForm,AI,AI_Mod,DBE_1,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class,delGcox0PerCmol,delGcoxPerCmol,lamO20,lamO2,delGd0,delGd
473.317398239,31,42,2,2,0,0,C31H42O2N2,0,N2 O2,473.317352149,0.09737557,C31H42O2N2,0.296296296296296,0.321428571428571,12,10,8,89.7193548387097,472.788887803705,0.211112196294891,-1.03225806451613,0.0645161290322581,1.35483870967742,0.0645161290322581,0,Inf,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,89.7193548387097,-148.714871636005,0.0241690049341067,0.0222619215076308,2781.3,-4610.16102071615
537.261259242,31,42,2,2,2,0,C31H42O2N2S2,0,N2 S2 O2,537.261494498,-0.437879444,C31H42O2N2S2,0.24,0.269230769230769,12,10,6,86.041935483871,536.661348520261,0.338651479738701,-0.903225806451613,0.0645161290322581,1.35483870967742,0.0645161290322581,0,Inf,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,86.041935483871,-149.814623677603,0.0254993042714262,0.0232019259066018,2667.3,-4644.2533340057
501.323983075,31,42,2,4,0,0,C31H42O2N4,0,N4 O2,501.323500158,0.963284689,C31H42O2N4,0.28,0.307692307692308,13,11,7,84.2032258064516,500.764200236878,0.235799763121975,-0.838709677419355,0.0645161290322581,1.35483870967742,0.129032258064516,0,Inf,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,84.2032258064516,-143.920331415302,0.0261882564248346,0.0243463568524524,2610.3,-4461.53027387437
509.255204635,31,42,2,0,2,0,C31H42O2S2,0,S2 O2,509.255346489,-0.278552559,C31H42O2S2,0.259259259259259,0.285714285714286,11,9,7,91.558064516129,508.68656572403,0.31343427597011,-1.09677419354839,0.0645161290322581,1.35483870967742,0,0,NA,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,91.558064516129,-154.609163898306,0.0235265737698905,0.0211994340402031,2838.3,-4792.88408084748
489.312545512,31,42,3,2,0,0,C31H42O3N2,0,N2 O3,489.312266769,0.569662201,C31H42O3N2,0.269230769230769,0.309090909090909,12,9,7,87.8806451612903,488.766174752366,0.233825247633945,-0.967741935483871,0.0967741935483871,1.35483870967742,0.0645161290322581,0,Inf,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,87.8806451612903,-147.975914000184,0.0248264053141848,0.0228546458975671,2724.3,-4587.2533340057
517.318222708,31,42,3,4,0,0,C31H42O3N4,0,N4 O3,517.318414778,-0.371280063,C31H42O3N4,0.25,0.294117647058824,13,10,6,82.3645161290323,516.740580559018,0.259419440982015,-0.774193548387097,0.0967741935483871,1.35483870967742,0.129032258064516,0,Inf,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,82.3645161290323,-143.181373779481,0.0268938431757203,0.0249855359879075,2553.3,-4438.62258716392
525.250059461,31,42,3,0,2,0,C31H42O3S2,0,S2 O3,525.250261109,-0.383907267,C31H42O3S2,0.230769230769231,0.272727272727273,11,8,6,89.7193548387097,524.66356055224,0.336439447760199,-1.03225806451613,0.0967741935483871,1.35483870967742,0,0,NA,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,89.7193548387097,-153.870206262485,0.0241690049341067,0.0217691607614496,2781.3,-4769.97639413704
554.250162311,31,42,4,1,1,1,C31H42O4N1P1S1,0,N1 S1 P1 O4,554.249940557,0.400097393,C31H42O4NSP,0.208333333333333,0.269230769230769,12,8,5,91.558064516129,553.631281628323,0.368718371677346,-1.09677419354839,0.129032258064516,1.35483870967742,0.032258064516129,0.032258064516129,1,Unsat Hydrocarbon,Lignin,Lipid,91.558064516129,-154.609163898306,0.0235265737698905,0.0211994340402031,2838.3,-4792.88408084748
533.313398363,31,42,4,4,0,0,C31H42O4N4,0,N4 O4,533.313329397,0.129316245,C31H42O4N4,0.217391304347826,0.28,13,9,5,80.5258064516129,532.717895857987,0.282104142012713,-0.709677419354839,0.129032258064516,1.35483870967742,0.129032258064516,0,Inf,Unsat Hydrocarbon,Lignin,Protein,80.5258064516129,-142.442416143661,0.0276166743440872,0.0256393152555482,2496.3,-4415.71490045348
541.244804092,31,42,4,0,2,0,C31H42O4S2,0,S2 O4,541.245175728,-0.686631834,C31H42O4S2,0.2,0.259259259259259,11,7,5,87.8806451612903,540.640445308494,0.35955469150565,-0.967741935483871,0.129032258064516,1.35483870967742,0,0,NA,Unsat Hydrocarbon,Lignin,Other,87.8806451612903,-153.131248626664,0.0248264053141848,0.0223511620983829,2724.3,-4747.06870742659
557.239706161,31,42,5,0,2,0,C31H42O5S2,0,S2 O5,557.240090348,-0.689446831,C31H42O5S2,0.166666666666667,0.245283018867925,11,6,4,86.041935483871,556.617487326952,0.3825126730477,-0.903225806451613,0.161290322580645,1.35483870967742,0,0,NA,Other,Lignin,Other,86.041935483871,-152.392290990843,0.0254993042714262,0.0229458390508798,2667.3,-4724.16102071615
541.263214879,31,42,6,0,1,0,C31H42O6S1,0,S1 O6,541.262933793,0.519315361,C31H42O6S,0.166666666666667,0.259259259259259,11,5,4,86.041935483871,540.658835537845,0.341164462154893,-0.903225806451613,0.193548387096774,1.35483870967742,0,0,NA,Other,Lignin,Other,86.041935483871,-151.103457334223,0.0254993042714262,0.0230735861739782,2667.3,-4684.20717736092
573.234700229,31,42,6,0,2,0,C31H42O6S2,0,S2 O6,573.235004968,-0.531612344,C31H42O6S2,0.130434782608696,0.230769230769231,11,5,3,84.2032258064516,572.594621241683,0.405378758316601,-0.838709677419355,0.193548387096774,1.35483870967742,0,0,NA,Other,Lignin,Other,84.2032258064516,-151.653333355023,0.0261882564248346,0.0235536102781617,2610.3,-4701.2533340057
602.234237953,31,42,7,1,1,1,C31H42O7N1P1S1,0,N1 S1 P1 O7,602.234684416,-0.741343819,C31H42O7NSP,0.0952380952380952,0.224489795918367,12,5,2,86.041935483871,601.561777822791,0.438222177209013,-0.903225806451613,0.225806451612903,1.35483870967742,0.032258064516129,0.032258064516129,1,Other,Lignin,Lipid,86.041935483871,-152.392290990843,0.0254993042714262,0.0229458390508798,2667.3,-4724.16102071615
581.29792166,31,42,7,4,0,0,C31H42O7N4,0,N4 O7,581.298073256,-0.260788154,C31H42O7N4,0.1,0.234042553191489,13,6,2,75.0096774193548,580.6488392076,0.351160792399924,-0.516129032258065,0.225806451612903,1.35483870967742,0.129032258064516,0,Inf,Other,Lignin,Protein,75.0096774193548,-140.225543236198,0.0298951966859124,0.027693433775448,2325.3,-4346.99184032214
557.257962629,31,42,7,0,1,0,C31H42O7S1,0,S1 O7,557.257848413,0.204961037,C31H42O7S,0.130434782608696,0.245283018867925,11,4,3,84.2032258064516,556.635723409617,0.364276590382929,-0.838709677419355,0.225806451612903,1.35483870967742,0,0,NA,Other,Lignin,Other,84.2032258064516,-150.364499698403,0.0261882564248346,0.0236841890940779,2610.3,-4661.29949065048
586.257428775,31,42,8,1,0,1,C31H42O8N1P1,0,N1 P1 O8,586.257527861,-0.169013994,C31H42O8NP,0.0952380952380952,0.24,12,4,2,86.041935483871,585.602808492649,0.397191507350726,-0.903225806451613,0.258064516129032,1.35483870967742,0.032258064516129,0.032258064516129,1,Other,Lignin,Lipid,86.041935483871,-151.103457334223,0.0254993042714262,0.0230735861739782,2667.3,-4684.20717736092
573.252907423,31,42,8,0,1,0,C31H42O8S1,0,S1 O8,573.252763032,0.251879311,C31H42O8S,0.0909090909090909,0.230769230769231,11,3,2,82.3645161290323,572.612808105368,0.38719189463211,-0.774193548387097,0.258064516129032,1.35483870967742,0,0,NA,Other,Lignin,Other,82.3645161290323,-149.625542062582,0.0268938431757202,0.0243084187973344,2553.3,-4638.39180394004
605.224749712,31,42,8,0,2,0,C31H42O8S2,0,S2 O8,605.224834207,-0.139608088,C31H42O8S2,0.0476190476190476,0.2,11,3,1,80.5258064516129,604.548950349645,0.45104965035523,-0.709677419354839,0.258064516129032,1.35483870967742,0,0,NA,Other,Lignin,Other,80.5258064516129,-150.175418083381,0.0276166743440872,0.0248102044546634,2496.3,-4655.43796058481
557.275692606,31,42,9,0,0,0,C31H42O9,0,O9,557.275606477,0.15455257,C31H42O9,0.0909090909090909,0.245283018867925,11,2,2,82.3645161290323,556.653433589166,0.346566410833589,-0.774193548387097,0.290322580645161,1.35483870967742,0,0,NA,Lignin,Lignin,Other,82.3645161290323,-148.336708405962,0.0268938431757202,0.0244425576903255,2553.3,-4598.43796058481
585.28159165,31,42,9,2,0,0,C31H42O9N2,0,N2 O9,585.281754486,-0.27821863,C31H42O9N2,0.05,0.224489795918367,12,3,1,76.8483870967742,584.628060996101,0.371939003899229,-0.580645161290323,0.290322580645161,1.35483870967742,0.0645161290322581,0,Inf,Lignin,Lignin,Other,76.8483870967742,-143.542168185259,0.0291166619859675,0.0267005228239583,2382.3,-4449.80721374303
589.247960119,31,42,9,0,1,0,C31H42O9S1,0,S1 O9,589.247677652,0.479368751,C31H42O9S,0.0476190476190476,0.215686274509804,11,2,1,80.5258064516129,588.590000582634,0.409999417365611,-0.709677419354839,0.290322580645161,1.35483870967742,0,0,NA,Lignin,Lignin,Other,80.5258064516129,-148.886584426761,0.0276166743440872,0.0249467365932198,2496.3,-4615.48411722959
621.219686148,31,42,9,0,2,0,C31H42O9S2,0,S2 O9,621.219748826,-0.100894745,C31H42O9S2,0,0.183673469387755,11,2,0,78.6870967741935,620.526026696728,0.473973303271691,-0.645161290322581,0.290322580645161,1.35483870967742,0,0,NA,Lignin,Lignin,Other,78.6870967741935,-149.43646044756,0.0283573899264839,0.0254599622026735,2439.3,-4632.53027387437
652.225526387,31,43,10,1,2,0,C31H43O10N1S2,0,N1 S2 O10,652.225562482,-0.055342752,C31H43O10NS2,0,0.130434782608696,11,1,-2,75.0096774193548,651.497245537524,0.502754462475991,-0.516129032258065,0.32258064516129,1.38709677419355,0.032258064516129,0,Inf,Lignin,Lignin,Other,75.0096774193548,-146.669711519299,0.0298951966859124,0.026951154910937,2325.3,-4546.76105709826
717.19893435,31,43,15,0,1,1,C31H43O15P1S1,0,S1 P1 O15,717.1987524,0.253695734,C31H43O15SP,0,0.0697674418604651,11,-4,-6,75.0096774193548,716.398103612747,0.601896387252964,-0.516129032258065,0.483870967741935,1.38709677419355,0,0.032258064516129,0,Lignin,Lignin,Lipid,75.0096774193548,-149.247378832539,0.0298951966859124,0.0266593646228047,2325.3,-4626.6687438087
717.216476477,31,43,17,0,0,1,C31H43O17P1,0,P1 O17,717.216510465,-0.047387883,C31H43O17P,0,0.0697674418604651,11,-6,-7,73.1709677419355,716.415626152051,0.584373847948541,-0.451612903225806,0.548387096774194,1.38709677419355,0,0.032258064516129,0,Lignin;Amino Sugar,Lignin,Lipid,73.1709677419355,-147.219587540098,0.0306937364805997,0.0275011497043274,2268.3,-4563.80721374303
569.260715694,31,43,4,2,1,1,C31H43O4N2P1S1,0,N2 S1 P1 O4,569.260839594,-0.217649267,C31H43O4N2SP,0.173913043478261,0.24,12,8,4,89.7193548387097,568.625074093317,0.374925906682847,-1.03225806451613,0.129032258064516,1.38709677419355,0.0645161290322581,0.032258064516129,2,Unsat Hydrocarbon,Lignin,Lipid,89.7193548387097,-152.581372605865,0.0241690049341067,0.0218915139967465,2781.3,-4730.02255078181
585.255892374,31,43,5,2,1,1,C31H43O5N2P1S1,0,N2 S1 P1 O5,585.255754213,0.236069827,C31H43O5N2SP,0.136363636363636,0.224489795918367,12,7,3,87.8806451612903,584.602390416142,0.39760958385807,-0.967741935483871,0.161290322580645,1.38709677419355,0.0645161290322581,0.032258064516129,2,Other,Lignin,Lipid,87.8806451612903,-151.842414970044,0.0248264053141848,0.0224761686506527,2724.3,-4707.11486407137
601.250786774,31,43,6,2,1,1,C31H43O6N2P1S1,0,N2 S1 P1 O6,601.250668833,0.19615938,C31H43O6N2SP,0.0952380952380952,0.208333333333333,12,6,2,86.041935483871,600.579424774163,0.420575225836956,-0.903225806451613,0.193548387096774,1.38709677419355,0.0645161290322581,0.032258064516129,2,Other,Lignin,Lipid,86.041935483871,-151.103457334223,0.0254993042714262,0.0230735861739782,2667.3,-4684.20717736092
541.272439837,31,43,6,0,0,1,C31H43O6P1,0,P1 O6,541.272449649,-0.018128691,C31H43O6P,0.166666666666667,0.259259259259259,11,5,4,93.3967741935484,540.668050195175,0.331949804825399,-1.16129032258065,0.193548387096774,1.38709677419355,0,0.032258064516129,0,Other,Lignin,Lipid,93.3967741935484,-155.348121534127,0.0228986062963082,0.0206415976727224,2895.3,-4815.79176755793
605.216200583,31,43,6,0,2,1,C31H43O6P1S2,0,S2 P1 O6,605.216591998,-0.646735214,C31H43O6S2P,0.0909090909090909,0.2,11,5,2,89.7193548387097,604.540410766679,0.459589233321253,-1.03225806451613,0.193548387096774,1.38709677419355,0,0.032258064516129,0,Other,Lignin,Lipid,89.7193548387097,-156.447873575725,0.0241690049341067,0.0215261056019292,2781.3,-4849.88408084748
585.272963321,31,43,7,2,0,1,C31H43O7N2P1,0,N2 P1 O7,585.273512278,-0.937949905,C31H43O7N2P,0.0952380952380952,0.224489795918367,12,5,2,86.041935483871,584.61944230157,0.380557698429925,-0.903225806451613,0.225806451612903,1.38709677419355,0.0645161290322581,0.032258064516129,2,Other,Lignin,Lipid,86.041935483871,-149.814623677603,0.0254993042714262,0.0232019259066018,2667.3,-4644.2533340057
617.245661173,31,43,7,2,1,1,C31H43O7N2P1S1,0,N2 S1 P1 O7,617.245583452,0.125915334,C31H43O7N2SP,0.05,0.191489361702128,12,5,1,84.2032258064516,616.556439153518,0.443560846482342,-0.838709677419355,0.225806451612903,1.38709677419355,0.0645161290322581,0.032258064516129,2,Other,Lignin,Lipid,84.2032258064516,-150.364499698403,0.0261882564248346,0.023684189094078,2610.3,-4661.29949065048
621.211679952,31,43,7,0,2,1,C31H43O7P1S2,0,S2 P1 O7,621.211506618,0.279026332,C31H43O7S2P,0.0476190476190476,0.183673469387755,11,4,1,87.8806451612903,620.518029440518,0.481970559481738,-0.967741935483871,0.225806451612903,1.38709677419355,0,0.032258064516129,0,Other,Lignin,Lipid,87.8806451612903,-155.708915939904,0.0248264053141848,0.0221028542064272,2724.3,-4826.97639413704
588.264090738,31,43,8,1,1,0,C31H43O8N1S1,0,N1 S1 O8,588.263662069,0.728702393,C31H43O8NS,0.0476190476190476,0.2,11,3,1,80.5258064516129,587.607229798975,0.392770201025314,-0.709677419354839,0.258064516129032,1.38709677419355,0.032258064516129,0,Inf,Other,Lignin,Other,80.5258064516129,-147.597750770141,0.0276166743440872,0.0250839235870782,2496.3,-4575.53027387437
584.29731761,31,43,8,3,0,0,C31H43O8N3,0,N3 O8,584.297738903,-0.72102571,C31H43O8N3,0.05,0.208333333333333,12,4,1,76.8483870967742,583.644886005287,0.355113994713065,-0.580645161290323,0.258064516129032,1.38709677419355,0.0967741935483871,0,Inf,Other,Lignin,Other,76.8483870967742,-142.253334528639,0.0291166619859675,0.026846261241637,2382.3,-4409.85337038781
604.258858349,31,43,9,1,1,0,C31H43O9N1S1,0,N1 S1 O9,604.258576689,0.466126425,C31H43O9NS,0,0.183673469387755,11,2,0,78.6870967741935,603.58413750957,0.415862490430413,-0.645161290322581,0.290322580645161,1.38709677419355,0.032258064516129,0,Inf,Lignin,Lignin,Other,78.6870967741935,-146.85879313432,0.0283573899264839,0.0257399650339754,2439.3,-4552.62258716392
617.263608941,31,43,9,2,0,1,C31H43O9N2P1,0,N2 P1 O9,617.263341517,0.433240872,C31H43O9N2P,0,0.191489361702128,12,3,0,82.3645161290323,616.57436688088,0.425633119120448,-0.774193548387097,0.290322580645161,1.38709677419355,0.0645161290322581,0.032258064516129,2,Lignin,Lignin,Lipid,82.3645161290323,-148.336708405962,0.0268938431757203,0.0244425576903255,2553.3,-4598.43796058481
621.228695766,31,43,9,0,1,1,C31H43O9P1S1,0,S1 P1 O9,621.229264683,-0.915790803,C31H43O9SP,0,0.183673469387755,11,2,0,86.041935483871,620.535026254508,0.464973745491648,-0.903225806451613,0.290322580645161,1.38709677419355,0,0.032258064516129,0,Lignin,Lignin,Lipid,86.041935483871,-153.681124647464,0.0254993042714262,0.0228186804421939,2667.3,-4764.11486407137
575.285898193,31,44,10,0,0,0,C31H44O10,0,O10,575.286171161,-0.474491654,C31H44O10,0,0.192307692307692,10,0,0,82.3645161290323,574.643528819712,0.356471180287826,-0.774193548387097,0.32258064516129,1.41935483870968,0,0,NA,Lignin,Lignin,Other,82.3645161290323,-148.336708405962,0.0268938431757203,0.0244425576903255,2553.3,-4598.43796058481
603.291991917,31,44,10,2,0,0,C31H44O10N2,0,N2 O10,603.29231917,-0.542445833,C31H44O10N2,0,0.166666666666667,11,1,-1,76.8483870967742,602.618350689265,0.381649310734815,-0.580645161290323,0.32258064516129,1.41935483870968,0.0645161290322581,0,Inf,Lignin,Lignin,Other,76.8483870967742,-143.542168185259,0.0291166619859676,0.0267005228239583,2382.3,-4449.80721374303
591.281204962,31,44,11,0,0,0,C31H44O11,0,O11,591.281085781,0.20156332,C31H44O11,0,0.176470588235294,10,-1,-1,80.5258064516129,590.620975086278,0.379024913721537,-0.709677419354839,0.354838709677419,1.41935483870968,0,0,NA,Lignin,Lignin,Other,80.5258064516129,-147.597750770141,0.0276166743440872,0.0250839235870782,2496.3,-4575.53027387437
651.258927672,31,44,11,2,1,0,C31H44O11N2S1,0,N2 S1 O11,651.259304964,-0.579326896,C31H44O11N2S,0,0.111111111111111,11,0,-3,73.1709677419355,650.531726135284,0.46827386471557,-0.451612903225806,0.354838709677419,1.41935483870968,0.0645161290322581,0,Inf,Lignin,Lignin,Other,73.1709677419355,-143.353086570238,0.0306937364805997,0.0279525971982087,2268.3,-4443.94568367737
607.276149396,31,44,12,0,0,0,C31H44O12,0,O12,607.276000401,0.245350632,C31H44O12,0,0.16,10,-2,-2,78.6870967741935,606.598059422431,0.401940577568666,-0.645161290322581,0.387096774193548,1.41935483870968,0,0,NA,Lignin,Lignin,Other,78.6870967741935,-146.85879313432,0.0283573899264839,0.0257399650339754,2439.3,-4552.62258716392
715.220887284,31,44,13,2,2,0,C31H44O13N2S2,0,N2 S2 O13,715.221205378,-0.444748531,C31H44O13N2S2,0,0.024390243902439,11,-2,-6,67.6548387096774,714.422265251772,0.57773474822784,-0.258064516129032,0.419354838709677,1.41935483870968,0.0645161290322581,0,Inf,Lignin,Lignin,Other,67.6548387096774,-142.425047319395,0.034257992106588,0.0300146866240322,2097.3,-4415.17646690125
716.214869041,31,44,14,1,1,1,C31H44O14N1P1S1,0,N1 S1 P1 O14,716.214736817,0.184614694,C31H44O14NSP,0,0.0476190476190476,11,-3,-6,75.0096774193548,715.415137119862,0.584862880137507,-0.516129032258065,0.451612903225806,1.41935483870968,0.032258064516129,0.032258064516129,1,Lignin,Lignin,Lipid,75.0096774193548,-147.958545175919,0.0298951966859124,0.0268048993842929,2325.3,-4586.71490045348
655.260870899,31,44,15,0,0,0,C31H44O15,0,O15,655.260744259,0.193266168,C31H44O15,0,0.106382978723404,10,-5,-5,73.1709677419355,654.529200756725,0.470799243274541,-0.451612903225806,0.483870967741935,1.41935483870968,0,0,NA,Lignin,Lignin,Other,73.1709677419355,-144.641920226858,0.0306937364805997,0.0278013587297316,2268.3,-4483.89952703259
671.255663378,31,44,16,0,0,0,C31H44O16,0,O16,671.255658879,0.006702664,C31H44O16,0,0.0869565217391304,10,-6,-6,71.3322580645161,670.506133307553,0.493866692447341,-0.387096774193548,0.516129032258065,1.41935483870968,0,0,NA,Lignin,Lignin,Other,71.3322580645161,-143.902962591037,0.0315130624768725,0.0285214435075715,2211.3,-4460.99184032214
716.232299365,31,44,16,1,0,1,C31H44O16N1P1,0,N1 P1 O16,716.232494882,-0.272978855,C31H44O16NP,0,0.0476190476190476,11,-5,-7,73.1709677419355,715.432547981007,0.567452018993094,-0.451612903225806,0.516129032258065,1.41935483870968,0.032258064516129,0.032258064516129,1,Lignin,Lignin,Lipid,73.1709677419355,-145.930753883478,0.0306937364805997,0.0276508781258769,2268.3,-4523.85337038781
503.339320179,31,44,2,4,0,0,C31H44O2N4,0,N4 O2,503.339150223,0.337656926,C31H44O2N4,0.24,0.269230769230769,12,10,6,86.041935483871,502.777286997464,0.222713002536466,-0.903225806451613,0.0645161290322581,1.41935483870968,0.129032258064516,0,Inf,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,86.041935483871,-144.659289051123,0.0254993042714262,0.0237212941768407,2667.3,-4484.43796058481
511.270833459,31,44,2,0,2,0,C31H44O2S2,0,S2 O2,511.270996554,-0.318998956,C31H44O2S2,0.222222222222222,0.25,10,8,6,93.3967741935484,510.699943878878,0.30005612112177,-1.16129032258065,0.0645161290322581,1.41935483870968,0,0,NA,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,93.3967741935484,-155.348121534127,0.0228986062963082,0.0206415976727224,2895.3,-4815.79176755793
519.334456286,31,44,3,4,0,0,C31H44O3N4,0,N4 O3,519.334064842,0.753741984,C31H44O3N4,0.208333333333333,0.254901960784314,12,9,5,84.2032258064516,518.754562792593,0.245437207407463,-0.838709677419355,0.0967741935483871,1.41935483870968,0.129032258064516,0,Inf,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,84.2032258064516,-143.920331415302,0.0261882564248346,0.0243463568524524,2610.3,-4461.53027387437
527.265784062,31,44,3,0,2,0,C31H44O3S2,0,S2 O3,527.265911173,-0.241077182,C31H44O3S2,0.192307692307692,0.236363636363636,10,7,5,91.558064516129,526.677034377143,0.322965622857396,-1.09677419354839,0.0967741935483871,1.41935483870968,0,0,NA,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,91.558064516129,-154.609163898306,0.0235265737698905,0.0211994340402031,2838.3,-4792.88408084748
524.293105288,31,44,4,1,0,1,C31H44O4N1P1,0,N1 P1 O4,524.293519447,-0.78993703,C31H44O4NP,0.2,0.259259259259259,11,7,5,95.2354838709677,523.707674922818,0.292325077181658,-1.2258064516129,0.129032258064516,1.41935483870968,0.032258064516129,0.032258064516129,1,Unsat Hydrocarbon,Lignin,Lipid,95.2354838709677,-154.798245513327,0.022284619497526,0.0202101643682963,2952.3,-4798.74561091315
556.265213076,31,44,4,1,1,1,C31H44O4N1P1S1,0,N1 S1 P1 O4,556.265590621,-0.678713375,C31H44O4NSP,0.166666666666667,0.230769230769231,11,7,4,93.3967741935484,555.644082369637,0.355917630363251,-1.16129032258065,0.129032258064516,1.41935483870968,0.032258064516129,0.032258064516129,1,Unsat Hydrocarbon,Lignin,Lipid,93.3967741935484,-155.348121534127,0.0228986062963082,0.0206415976727225,2895.3,-4815.79176755793
539.295096913,31,44,4,2,1,0,C31H44O4N2S1,0,N2 S1 O4,539.294902627,0.360259282,C31H44O4N2S,0.166666666666667,0.230769230769231,11,7,4,86.041935483871,538.692915189948,0.30708481005172,-0.903225806451613,0.129032258064516,1.41935483870968,0.0645161290322581,0,Inf,Unsat Hydrocarbon,Lignin,Other,86.041935483871,-148.525790020983,0.0254993042714262,0.0233308623819455,2667.3,-4604.29949065048
571.26727137,31,44,4,2,2,0,C31H44O4N2S2,0,N2 S2 O4,571.266973802,0.520891802,C31H44O4N2S2,0.130434782608696,0.2,11,7,3,84.2032258064516,570.629389231324,0.370610768676443,-0.838709677419355,0.129032258064516,1.41935483870968,0.0645161290322581,0,Inf,Unsat Hydrocarbon,Lignin,Other,84.2032258064516,-149.075666041783,0.0261882564248346,0.0238153803558114,2610.3,-4621.34564729526
543.260579769,31,44,4,0,2,0,C31H44O4S2,0,S2 O4,543.260825793,-0.452864517,C31H44O4S2,0.16,0.222222222222222,10,6,4,89.7193548387097,542.653970152365,0.346029847634668,-1.03225806451613,0.129032258064516,1.41935483870968,0,0,NA,Unsat Hydrocarbon,Lignin,Other,89.7193548387097,-153.870206262485,0.0241690049341067,0.0217691607614496,2781.3,-4769.97639413704
540.288733384,31,44,5,1,0,1,C31H44O5N1P1,0,N1 P1 O5,540.288434066,0.55399516,C31H44O5NP,0.166666666666667,0.245283018867925,11,6,4,93.3967741935484,539.685442157588,0.314557842411887,-1.16129032258065,0.161290322580645,1.41935483870968,0.032258064516129,0.032258064516129,1,Other,Lignin,Lipid,93.3967741935484,-154.059287877507,0.0228986062963082,0.020758891565923,2895.3,-4775.8379242027
572.260191217,31,44,5,1,1,1,C31H44O5N1P1S1,0,N1 S1 P1 O5,572.260505241,-0.548743516,C31H44O5NSP,0.130434782608696,0.215686274509804,11,6,3,91.558064516129,571.621200375152,0.378799624847943,-1.09677419354839,0.161290322580645,1.41935483870968,0.032258064516129,0.032258064516129,1,Other,Lignin,Lipid,91.558064516129,-154.609163898306,0.0235265737698905,0.0211994340402031,2838.3,-4792.88408084748
559.255868018,31,44,5,0,2,0,C31H44O5S2,0,S2 O5,559.255740412,0.228170176,C31H44O5S2,0.125,0.207547169811321,10,5,3,87.8806451612903,558.631397919611,0.368602080388769,-0.967741935483871,0.161290322580645,1.41935483870968,0,0,NA,Other,Lignin,Other,87.8806451612903,-153.131248626664,0.0248264053141848,0.0223511620983829,2724.3,-4747.06870742659
543.278848355,31,44,6,0,1,0,C31H44O6S1,0,S1 O6,543.278583858,0.486853293,C31H44O6S,0.125,0.222222222222222,10,4,3,87.8806451612903,542.672218339499,0.327781660500932,-0.967741935483871,0.193548387096774,1.41935483870968,0,0,NA,Other,Lignin,Other,87.8806451612903,-151.842414970044,0.0248264053141848,0.0224761686506527,2724.3,-4707.11486407137
575.250433087,31,44,6,0,2,0,C31H44O6S2,0,S2 O6,575.250655032,-0.385823534,C31H44O6S2,0.0869565217391304,0.192307692307692,10,4,2,86.041935483871,574.608103314366,0.391896685633583,-0.903225806451613,0.193548387096774,1.41935483870968,0,0,NA,Other,Lignin,Other,86.041935483871,-152.392290990843,0.0254993042714262,0.0229458390508798,2667.3,-4724.16102071615
527.301687826,31,44,7,0,0,0,C31H44O7,0,O7,527.301427303,0.494068389,C31H44O7,0.125,0.236363636363636,10,3,3,87.8806451612903,526.712898050679,0.287101949320913,-0.967741935483871,0.225806451612903,1.41935483870968,0,0,NA,Other,Lignin,Other,87.8806451612903,-150.553581313424,0.0248264053141848,0.0226017488236183,2724.3,-4667.16102071615
572.278668182,31,44,7,1,0,1,C31H44O7N1P1,0,N1 P1 O7,572.278263306,0.707482232,C31H44O7NP,0.0909090909090909,0.215686274509804,11,4,2,89.7193548387097,571.639656708608,0.360343291392155,-1.03225806451613,0.225806451612903,1.41935483870968,0.032258064516129,0.032258064516129,1,Other,Lignin,Lipid,89.7193548387097,-152.581372605865,0.0241690049341067,0.0218915139967465,2781.3,-4730.02255078181
555.307358083,31,44,7,2,0,0,C31H44O7N2,0,N2 O7,555.307575312,-0.39118585,C31H44O7N2,0.0909090909090909,0.215686274509804,11,4,2,82.3645161290323,554.687296926079,0.312703073920943,-0.774193548387097,0.225806451612903,1.41935483870968,0.0645161290322581,0,Inf,Other,Lignin,Other,82.3645161290323,-145.759041092722,0.0268938431757202,0.0247127531121305,2553.3,-4518.53027387437
619.252028346,31,44,7,2,2,0,C31H44O7N2S2,0,N2 S2 O7,619.25171766,0.50171133,C31H44O7N2S2,0,0.148936170212766,11,4,0,78.6870967741935,618.560565999008,0.43943400099181,-0.645161290322581,0.225806451612903,1.41935483870968,0.0645161290322581,0,Inf,Other,Lignin,Other,78.6870967741935,-146.85879313432,0.0283573899264839,0.0257399650339754,2439.3,-4552.62258716392
