Calibrated_Mass,HJA_155_p1,HJA_156_p1,HJA_160_p1,HJA_161_p1,HJA_162_p1,HJA_163_p1,HJA_164_p1,HJA_165_p1,HJA_169_p1,HJA_170_p1,HJA_177_p1,HJA_178_p1,HJA_190_p1,HJA_192_p1,HJA_260_p1,HJA_360_p1,HJA_45_p1,HJA_47_p1,HJA_49_p1,HJA_50_p1,HJA_53_p1,HJA_54_p1,HJA_55_p1,HJA_56_p1,HJA_57_p1,HJA_58_p1,HJA_60_p1,HJA_64_p1,HJA_65_p1,HJA_66_p1,HJA_68_p1,HJA_71_p1,HJA_72_p1,HJA_73_p1,HJA_74_p1,HJA_76_p1,HJA_82_p1,HJA_83_p1,HJA_84_p1,HJA_CC-1-15m_p1,HJA_CC-2-55m_p1,HJA_CC-3-100m_p1,HJA_CC-4-250m_p1,HJA_KC-1-275m_p1,HJA_KC-2-360m_p1,HJA_KC-3-400m_p1,HJA_KerryCreek2_p1,HJA_WS1-2_p1,HJA_WS1-3_p1,HJA_WS1-5_p1,HJA_WS1-6_p1,HJA_WS1-7_p1,HJA_WS1-8_p1,HJA_WS1_250m_p1,HJA_WS3-1_30m_p1,HJA_WS3-2_p1,HJA_WS3-3_p1,HJA_WS3-4_p1,HJA_WS3-5_p1,HJA_WS3-6_p1
399.25021781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756018.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431.221820225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2520627.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427.256056945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323172.3,0,0,0,0,0,0,0,0,1935195.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2027536,2069156.4,2008525.6,1791335.3,0,0,0,0,0,0,0,0,0,0,0,1487803.3,0
387.238744007,2037044.3,0,1801064.8,1520512.4,2291733.5,0,0,0,5747010,0,2726523.3,4978042.5,2908842,4267924,2709237.5,3548413,1793758.1,1441195.8,2810260.5,0,4381333.5,2907098.8,1583501,0,0,0,4028655.3,6383719.5,1809583.3,1733680.6,0,1916178,2189743.5,2989977,1967272.9,0,0,3516014.3,0,0,4779354.5,12010498,0,2998973.8,2620023.8,2301933,2077845.6,1648966,3906426.5,1897250,0,2605273.8,1716542.5,2514605.8,6815565.5,4022414.3,8019332.5,9966681,0,4142431
443.251428348,2005105.3,1521485.8,2185518.3,0,2145788.5,0,0,0,5687404.5,0,0,4640570,7017948,2010004.3,2328512,2879416.5,6653443,0,5056382.5,2794121.5,5670273.5,3005807.3,0,0,0,4898041,4440213,0,2070345.4,1998535.3,2272652.5,1676170.9,1813678,2569532.3,3086118.5,0,0,4063464,1861777,3052875.5,5095168,3175161.5,0,5896709,6473535,4069862.8,4805301,3251528,2130459.3,3016993,1672059.8,2181646.8,2761202.3,2783555.5,3514990.8,2270970,2749763.5,0,2292500,2286886
403.233835442,0,0,1735620.3,0,1843184.5,0,0,0,2548429.5,0,2382486,2696726.3,1580194.4,2898967.5,2036493.1,2172974.3,0,0,2482345,0,3266258.8,2273548.8,0,0,0,0,3081090,4158556.3,1473670.5,0,0,2229609,1528321.9,1842554.9,1410003.3,0,0,2344435.3,0,0,2274330,6374598.5,0,2287136.8,0,2041018.4,1636746.9,0,2085332.4,1894172.4,0,1836513.3,0,1921198.6,4645642,2462590.8,4803974.5,5915696.5,0,3499129.3
463.211543315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1859450.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495.183945342,0,0,0,0,0,0,33031812,0,0,15031418,5685472.5,12270241,0,0,0,3704958,0,0,0,0,0,0,0,0,0,0,0,15346344,0,0,0,0,0,4068200.8,0,0,0,0,2813199.8,0,7799976.5,0,0,0,0,0,0,0,0,0,1756070.5,0,0,0,0,0,0,0,0,0
459.246346827,2249233,1644307.8,1608560.5,0,3028259.5,0,0,0,7338796,0,0,7591111.5,8041315.5,2856648.8,3482765.8,3228362,6390001,0,5669247.5,2370106.5,7130556,4398398.5,0,0,0,4857449,6553515.5,5668870,2442841.3,1967751.8,2132564,1851788,2801551.5,3784592.8,2768739.5,0,0,4887176.5,2293639.5,3473432.8,6329620,5727251.5,0,6729216,6950475.5,3654959.8,4796319,3434965.5,2317949,3742594.8,2662169.5,3173529,2522393,3247191.3,4537350.5,3016311,3404299.8,0,1964316.4,2832363.3
435.205975337,0,0,0,0,0,1455225.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2095358.1,0,1490487.3,0,0,1833242.3,0,0,0
419.228761113,0,0,0,0,0,0,0,0,0,1651028.6,0,1529934,0,0,0,1850979.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2697989,0,0,0,0,0,0,0,0,0,0,0,0,1542751.1,0,1711569.5,2380728.8,0,0
479.206712861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1687769.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467.205337969,1403944.6,0,1820380.8,0,2297467.8,1635788.5,0,0,2517235,0,0,12515707,1935748.3,10390324,2988754.5,29159968,1418455,0,2377430.8,0,10643477,2308584,0,2954741.5,4882462,2149179,3940150.8,0,7968917,0,1479227.8,15636935,0,2274418.8,2423198.5,0,0,2895474.8,2070141.8,0,6918014,0,0,1988032.9,0,15340756,6259974.5,1452400.4,1896670.5,0,2128747.5,2307706.3,0,0,0,3013215.3,0,0,0,0
466.229708457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1583199.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483.200360105,0,0,0,0,0,0,0,0,0,0,0,0,0,7232569,2276532.3,0,0,0,1697208.4,0,5995656,0,0,1717281.5,3439596.3,0,2016179.9,0,0,0,0,10782251,0,0,0,0,0,0,0,0,0,0,0,0,0,6685940.5,3358691.3,0,0,0,1643207.4,1623235.6,0,0,0,0,0,0,0,0
482.224533656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1510963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499.195369146,0,0,0,0,0,0,0,0,0,0,0,0,0,3549704.3,0,0,0,0,0,0,0,0,0,0,1619114.1,0,0,0,0,0,0,4952457.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2247471.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515.190264069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2382430.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595.146783588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1517646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611.141663767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1852556.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627.136575554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1812866.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611.159534454,0,0,0,0,0,0,0,0,0,1850993,0,0,0,0,0,0,1940655.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1556121.1,0,0,0,2571243.8,0,0
386.218954003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402854.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402.213974766,0,0,0,0,0,0,2106499.8,0,0,2748856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418.208812026,0,0,0,0,0,0,1635749.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403.207477985,0,1426730.6,0,0,0,0,1470602.6,0,2600136.5,2426600.8,2376848.3,2360336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833999.5,6888636,0,0,0,0,0,0,0,0,0,0,0,0,1720068.1,0,4290942.5,14949415,0,2784366.8
435.179410938,0,0,4628500,0,0,0,9336248,0,4634481,6008743.5,4703700,6542903,0,0,0,21902322,0,0,0,0,0,0,0,0,0,0,0,11449911,0,0,0,0,0,4306147,0,4164453,0,0,0,0,6691445,13865057,3808803,0,0,0,0,0,0,0,0,0,0,0,8175004,0,10165013,0,0,6677664.5
370.260266163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1768938.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1592657.6,0,0,0
434.203937287,0,0,0,0,0,0,2183461.5,0,2715865.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2382913.5,6506736.5,0,0
398.266253667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5986291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387.230842563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1861363.4,0,1819867.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6851058,0,0,0,0,0,0,0,0,0,0,0,0,1696471.8,0,0,0,0,0,0,0,0
419.202376212,0,0,0,0,0,0,0,0,2478511.3,2003789.3,0,2411337,0,0,0,0,1852499.5,0,1952699.1,0,0,0,0,0,0,0,2192176.5,0,0,0,0,0,0,0,0,1939074.9,0,1906469.4,0,0,1739425.4,5986555.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4722634,10883504,0,3183113.8
451.174601868,0,0,0,0,0,0,7821015.5,0,0,2231595,3127847.8,4723710,0,0,0,0,0,0,0,1496899,0,0,0,0,0,0,0,4314235,0,0,0,0,0,0,1909934,1907044.8,0,0,0,0,5841169.5,0,0,0,0,0,0,0,0,0,1682818.6,0,0,0,0,0,0,7008530.5,0,0
386.255076517,0,0,0,0,0,0,1553560.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1662174.4,0,0
403.225666001,5878322.5,1728557.5,0,0,5733869.5,0,0,0,0,0,0,0,1951648.5,4814869.5,4326667,4976684.5,3208857.5,0,2853543.5,1840850.3,0,3809034.8,3264823,1586099.3,1725468.4,0,5783424.5,0,2642053.3,2029932.1,0,1904487.8,2658304,4321656,2585809.5,0,0,6060529.5,0,0,0,0,0,3111966.8,2273149.3,2206905,2537865,1509581.4,4049874.8,3155738.8,0,4604383.5,1665044.3,1652396.6,0,5164413.5,0,0,0,0
435.19718425,0,0,0,0,0,0,2329531,0,4326260,2189740,0,1936441.9,0,2668183.5,0,4384757,0,0,0,0,0,0,0,0,0,0,2049168.9,3390012.8,1546707.4,0,0,0,0,0,0,0,0,0,0,0,0,3862629.8,0,0,0,0,0,0,0,1737292,0,0,0,0,0,0,3928856.3,7582134.5,0,3400358.3
467.169533129,0,0,0,0,0,0,4394127.5,0,0,0,0,2496885.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1883031,0,0,0,0,0,0,0,0,0,0,0,0,2907003.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2066726.6,2837176,0,0
419.220672993,4854070,0,2173321.3,0,5324863.5,1792082.6,0,0,0,0,0,0,2256633.3,6151550,4596762,0,3771991.8,0,2971070,1459364.1,5795208,4680279,1454138.1,1620278.5,1397948.3,0,6357811.5,7395394,0,2707054.5,0,3088255.3,2506280.8,4295709,2649253.3,0,0,5440809.5,0,0,5126312.5,0,0,4576218,3466634.5,3348792.8,3151707.5,1632779.5,4036386.5,0,0,3610459.5,2488533.8,2406302.5,8491870,5374799,0,0,0,0
451.192385874,0,0,0,0,0,0,2728666.3,0,0,0,0,0,0,0,0,6296392,0,0,0,0,2014820.3,0,0,0,0,0,0,0,1974895.8,0,0,0,0,0,0,0,0,0,0,0,2306836,3252919.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2691622.5,0,0,2819786.5
483.164332389,0,0,0,0,0,0,1991691.4,0,0,0,0,0,0,0,0,4814934.5,0,0,0,0,1940612.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418.244987258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2512138.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1658502,0,0
463.221086338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722237.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435.215578121,2330938.3,0,0,0,4362006,1483642.1,0,0,0,0,0,0,2257339.8,6533274.5,4803775,12108791,3306025.5,2077494.3,4105966,1929128,7474872.5,3855330,2650721.5,1749956.3,2080286.9,0,5576851.5,0,0,2889920.5,0,5273076.5,2018803.8,3770605.8,0,0,0,5236459,6461035.5,1556323.5,0,0,0,0,3042088.5,6999546.5,3747468.8,3041289,3552841,0,1614245.5,3774207.8,1960026.6,0,0,5587781.5,0,0,0,0
467.187383134,0,0,0,0,0,0,2324626.3,0,0,0,0,0,0,0,0,7737886.5,0,0,0,0,0,0,0,0,0,0,0,0,3424401.3,0,0,0,0,0,0,0,0,0,0,0,2206076.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3311799.5,0,0
466.212029939,0,0,0,0,0,0,0,0,0,0,0,0,0,1475239.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451.210379977,1760069.5,1835279.5,2363622.8,0,3705481.8,1846822.5,0,0,3642781,0,6987819.5,20664324,2486009,9972286,0,23645002,2934827.8,1846908.8,4717648,2143554.8,10574439,4117971.8,2807426,2937753,3947889.5,2536354.8,4763697,5068932.5,14031987,2108915.3,1627153.9,11521379,2308909.5,4878167.5,4292273.5,0,0,4870670,4618974.5,0,6592791,0,0,3533861.8,2154726,15797650,5839268.5,2315730.5,2951206.5,0,2902152.3,0,2070397.9,1928504.6,0,5015208,0,14825748,0,7049933
483.18196859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4789336.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485.22393327,0,0,0,0,0,0,0,0,5256910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996749.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530.200761858,0,0,0,0,0,0,1842392.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673.143273091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2491610.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357.228871496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4026390.8,0,0,0,0,0,0,3368933.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373.223808589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2647399.5,0,0,0,0,0,0,2160792.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341.270039547,1432759.5,1329455.9,0,0,0,0,0,0,2666980.3,0,1971450.9,2743702.5,1873940,1744418.6,2150203.8,2406226,2535559.5,1735483.4,2218694.5,2106977.5,2155392.8,0,1683545,0,1919838.5,2246039.3,4025534.8,2680278,2940564.5,1943751.1,0,0,1502579,0,0,0,1382945.1,1651408.1,0,1982210.8,2976551,4109970.8,0,2787447,1864800,3113465.5,2425639.3,2298285.8,1755226,2571173.8,2176019.5,4538586.5,3066424,2641447.3,1945132.4,2483010.3,4721520.5,1632816.6,1331662.6,3871704.5
397.281993144,0,0,0,0,0,0,6586131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328939,0,0
405.213922753,0,0,0,0,0,0,1788683.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357.264748391,2135359,0,1610417.4,1303941.9,2724730.3,0,0,0,3517430.3,0,4036984,4890135.5,1383564.8,2567284.5,2726448.8,2234781,3112225,2076050.4,2914527.3,1967052.5,3662800,3284284.5,2205590.8,1309216.1,2013464.4,2394540.3,4279140,3859947.3,2547760.5,2543121.5,0,1419446.9,2249848.5,3051121.5,1746067.3,0,1431542.9,3484095.3,2089380.5,0,4175516.3,9351871,0,3548914,2596461.3,2156691.3,2351515.3,1968634.3,1699602.4,2055389.9,0,2493766.5,2139902.8,3263912.8,3616124.3,2095669.4,3926461.5,3320879.5,1336828,3647038.3
373.259580402,0,0,0,0,0,0,0,0,2823361,4546483,0,2746379.3,2099416.5,2093244.3,0,1614435.3,1824245.5,0,1920679,0,0,1791325.8,0,0,0,1408820.9,3975664.5,3139656.3,1849027.8,1707656.8,0,0,0,1993738.8,0,0,0,2150169,0,0,2989199.5,8740869,0,3186987.5,0,0,1562183.6,0,2236298.8,0,0,1878179.9,1980040.3,1661036.8,3927694.8,2453611.5,3273550.3,0,0,2389872.8
389.254807079,0,0,0,0,0,0,2714842.5,0,1648423.8,3330017,1452241.5,1641417.9,0,1545177.5,0,0,0,0,0,0,0,0,0,0,0,0,2324209.3,2765662.3,0,0,0,0,0,0,0,0,0,0,0,0,0,5178118,0,1733191.3,0,0,0,0,0,0,0,0,0,0,2732930.5,0,2690583.8,0,0,0
421.22680795,22433372,20974360,29995580,21286872,40098532,20820172,0,9447243,43244276,0,39066368,33082566,29706364,38850304,35384792,63978644,39301140,26215110,32002804,0,34813916,35651628,29971374,20383774,27533840,29578088,26424446,29647656,36858884,29883362,16253867,10856647,20828650,26173164,16673862,0,45089320,26939134,24237782,35187228,27336612,22892492,0,30062846,29543134,27205224,24676592,31325604,47191176,33297368,23181734,69890288,37921364,43306332,29490366,17163362,42169836,30508054,17334550,32672046
405.249542817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1954290.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437.221616697,0,0,0,0,0,1955113.5,0,0,0,0,1586354,1658497.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2221027.8,0,0,0,0,0,0,0,0,0,0,0,0,1528906.5,0,0,0,0,0,0,0,0,0,2213456.5,0,1695634.8,0,0,1940673,0,0,0
421.244484948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2396874.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469.221209283,0,0,0,0,0,0,0,0,0,0,1854869.5,0,0,5701714.5,0,0,0,0,0,0,0,0,0,1354973,2665216.5,0,0,0,0,0,0,7041884,0,0,0,0,0,0,0,0,0,0,0,0,0,9754055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485.216139873,0,0,0,0,0,0,0,0,0,0,0,0,0,4093286.5,0,0,0,0,0,0,0,0,0,0,2757907.8,0,1676027.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5045786,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501.210976036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1943632.6,0,0,0,0,0,0,4761304.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581.149458185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1909728.1,0,0
533.200871015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949454.6,0,0,0
613.157241821,0,0,0,0,0,0,0,0,0,1753217.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629.152116392,0,0,0,0,0,0,0,0,0,0,0,5452639.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1443596.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2041628.8,0,0,0,0,0,0,0,0,0
372.239663908,0,0,0,0,0,0,3463770.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2139094.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404.229535429,0,0,0,0,0,0,2075282.9,0,0,1917728.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420.224368099,0,0,0,0,0,0,0,0,0,0,1528173.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1565831.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405.223155901,0,0,0,0,0,0,0,0,1575493.6,2670927,1821496.1,1533412.5,0,0,0,0,0,0,0,0,1626904.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4253666.5,0,1787686.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2194107.3,0,3224555.5,0,0,2218914
437.195256438,2127119.8,0,2272372.5,0,0,0,10348260,0,0,4598152,3826863.3,6190973,2069206.5,0,0,24552682,0,0,0,0,8974475,0,0,0,0,0,0,5891266.5,0,0,1599323.5,0,0,2844454.3,0,2791691.8,0,0,3724144,1642492.6,6515913.5,7471684.5,2508276.8,0,0,0,0,0,0,0,0,3100748,2162620.5,0,6205139,0,7210171.5,9786155,0,5446396.5
436.219481559,0,0,0,0,0,0,0,0,0,1663393.1,0,0,0,0,0,0,0,0,0,0,1919399.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389.246225378,0,0,0,0,1391278.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590125.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466613.6,0,0,0,1476559.9,1387838.4,1613236.6,0,0,0,0,0,0
421.217965717,0,0,0,0,0,0,1999572.5,0,0,2518142.3,1748221.6,2316996.3,0,0,0,2688658,0,0,0,0,0,0,0,0,0,0,0,2804517.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2905032.8,0,0,0,0,0,0,0,0,0,0,0,0,2343611.5,0,3067881,5486612,0,3101994.8
453.190035917,1478899.5,0,0,0,0,0,8482818,0,2062068.4,1873061.9,2937067.5,5081393.5,0,0,0,24775722,0,0,0,0,7312217,1966272.8,0,0,0,0,0,2937461.5,3036633.5,0,0,0,0,0,0,0,0,0,1945596.4,1621557,5301824,3151168,0,0,0,0,5333556.5,0,0,0,0,0,0,0,3220572,0,3335988.3,4208979,0,2553801
452.214256664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1696849.8
405.241524847,0,0,0,0,0,0,0,0,0,0,0,2389480.8,0,0,0,0,2316987.8,0,0,0,2692894,1689088.5,0,0,0,0,3166495.5,0,0,0,0,0,0,0,1405085,0,0,2098662.8,2284518.5,0,0,0,0,0,0,1813033.3,0,0,0,1482420.6,1588492.1,1697193.8,0,0,1943743.3,2029791.5,2527217,0,0,1838505.6
437.212833533,0,0,0,0,0,0,3016422.8,0,0,2048908.4,0,1657727.9,0,0,0,0,0,0,1534476.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2981589.5,0,3023039.3,0,0,2883329.8
469.185020169,0,0,1469714.3,0,0,0,4942307,0,0,0,0,2742439.5,0,0,0,15815407,0,0,0,0,4303000.5,0,0,0,0,0,1875492.1,0,0,0,0,0,0,0,0,0,0,0,0,0,3340780.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1905198,0,0,2735225,0,0
404.265748441,0,0,0,0,0,0,1698716.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
