Calibrated m/z,C,H,O,N,S,P,Molecular Formula,Is Isotopologue,Heteroatom Class,Calculated m/z,m/z Error (ppm)
389.127415673583,17,26,8,NA,1,NA,C17H26O8S1,0,S1 O8,389.127562516619,-0.37736477786712
373.150368427491,17,26,9,NA,NA,NA,C17H26O9,0,O9,373.150405961789,-0.100587585215618
386.153788106173,17,26,9,NA,NA,NA,C17H26O913C1,1,13C1 O9,386.153760796859,0.0707213463205824
401.156346404644,17,26,9,2,NA,NA,C17H26O9N2,0,N2 O9,401.156553970649,-0.51741895520944
465.100756501757,17,26,9,2,2,NA,C17H26O9N2S2,0,N2 S2 O9,465.100696319449,0.129396297485114
429.16303671868,17,26,9,4,NA,NA,C17H26O9N4,0,N4 O9,429.162701979509,0.779981973122126
405.122661707543,17,26,9,NA,1,NA,C17H26O9S1,0,S1 O9,405.122477136189,0.455593960734405
404.156173041065,17,27,10,1,NA,NA,C17H27O10N1,0,N1 O10,404.156219618019,-0.115244926491427
436.128439522043,17,27,10,1,1,NA,C17H27O10N1S1,0,N1 S1 O10,436.128290792419,0.341022647326251
421.127258379,17,27,10,-9999,-9999,1,C17H27O10P1,0,P1 O10,421.126907612,0.832924726
485.071258433091,17,27,10,NA,2,1,C17H27O10P1S2,0,S2 P1 O10,485.071049960809,0.429776795707289
420.151034857189,17,27,11,1,NA,NA,C17H27O11N1,0,N1 O11,420.151134237589,-0.236534883805351
452.123656002214,17,27,11,1,1,NA,C17H27O11N1S1,0,N1 S1 O11,452.123205411989,0.9966093741247
497.099600797517,17,27,11,2,1,1,C17H27O11N2P1S1,0,N2 S1 P1 O11,497.100041414839,-0.886375548191013
437.122062694,17,27,11,-9999,-9999,1,C17H27O11P1,0,P1 O11,437.121822232,0.55010326
501.066073825934,17,27,11,NA,2,1,C17H27O11P1S2,0,S2 P1 O11,501.065964580379,0.218026293944843
436.146045673619,17,27,12,1,NA,NA,C17H27O12N1,0,N1 O12,436.146048857159,-0.0072992519293431
453.117091771,17,27,12,-9999,-9999,1,C17H27O12P1,0,P1 O12,453.116736851,0.783285889
517.061368763821,17,27,12,NA,2,1,C17H27O12P1S2,0,S2 P1 O12,517.060879199949,0.946820561897155
484.113059989317,17,27,13,1,1,NA,C17H27O13N1S1,0,N1 S1 O13,484.113034651129,0.052339404224656
533.056307667097,17,27,13,NA,2,1,C17H27O13P1S2,0,S2 P1 O13,533.055793819519,0.963965844430646
526.116048011135,17,27,14,2,NA,1,C17H27O14N2P113C1,1,13C1 N2 P1 O14,526.116068934219,-0.0397689510791978
533.073491028746,17,27,15,NA,1,1,C17H27O15P1S1,0,S1 P1 O15,533.073551884259,-0.114159692462161
573.107336954845,17,27,16,3,1,NA,C17H27O16N3S113C1,1,13C1 N3 S1 O16,573.107281353769,0.097016873091699
573.108558886,17,27,16,4,-9999,1,C17H27O16N4P1,0,N4 P1 O16,573.108691347,-0.231128104
549.068714868,17,27,16,-9999,1,1,C17H27O16P1S1,0,S1 P1 O16,549.068466504,0.45233795
557.130388904305,17,27,17,3,NA,NA,C17H27O17N313C1,1,13C1 N3 O17,557.130124798939,0.474046105035549
589.102416038517,17,27,17,3,1,NA,C17H27O17N3S113C1,1,13C1 N3 S1 O17,589.102195973339,0.373560274122423
324.14600879253,17,27,1,1,2,NA,C17H27O1N1S2,0,N1 S2 O1,324.146130390689,-0.375133768237915
340.141127164214,17,27,2,1,2,NA,C17H27O2N1S2,0,N1 S2 O2,340.141045010259,0.24152908480052
353.144130812877,17,27,2,1,2,NA,C17H27O2N1S213C1,1,13C1 N1 S2 O2,353.144399845329,-0.761819957827261
336.175429798725,17,27,2,3,1,NA,C17H27O2N3S1,0,N3 S1 O2,336.175121844719,0.916052337710111
372.131160340328,17,27,4,1,2,NA,C17H27O4N1S2,0,N1 S2 O4,372.130874249399,0.768791167124127
353.163690050766,17,27,4,2,NA,1,C17H27O4N2P1,0,N2 P1 O4,353.163567903449,0.345866131532484
366.166637666253,17,27,4,2,NA,1,C17H27O4N2P113C1,1,13C1 N2 P1 O4,366.166922738519,-0.778530906860802
385.135597977139,17,27,4,2,1,1,C17H27O4N2P1S1,0,N2 S1 P1 O4,385.135639077849,-0.106717494838447
325.15773028,17,27,4,-9999,-9999,1,C17H27O4P1,0,P1 O4,325.157419895,0.954570792
389.101247253,17,27,4,-9999,2,1,C17H27O4P1S2,0,S2 P1 O4,389.101562243,-0.809533353
337.184808199872,17,27,5,1,NA,NA,C17H27O5N113C1,1,13C1 N1 O5,337.185001355239,-0.572846852313394
369.158191042376,17,27,5,2,NA,1,C17H27O5N2P1,0,N2 P1 O5,369.158482523019,-0.78958132200213
341.152364491,17,27,5,-9999,-9999,1,C17H27O5P1,0,P1 O5,341.152334514,0.087870562
354.155991452,17,27,5,-9999,-9999,1,C17H27O5P113C1,1,13C1 P1 O5,354.155689349,0.853023499
405.096084622,17,27,5,-9999,2,1,C17H27O5P1S2,0,S2 P1 O5,405.096476863,-0.968264401
340.176488002336,17,27,6,1,NA,NA,C17H27O6N1,0,N1 O6,340.176561139739,-0.214998361156355
353.179882400811,17,27,6,1,NA,NA,C17H27O6N113C1,1,13C1 N1 O6,353.179915974809,-0.0950620238565983
404.120363904871,17,27,6,1,2,NA,C17H27O6N1S2,0,N1 S2 O6,404.120703488539,-0.840302575739532
385.153266310364,17,27,6,2,NA,1,C17H27O6N2P1,0,N2 P1 O6,385.153397142589,-0.339688619002597
417.125142668563,17,27,6,2,1,1,C17H27O6N2P1S1,0,N2 S1 P1 O6,417.125468316989,-0.78069657974543
357.147598697,17,27,6,-9999,-9999,1,C17H27O6P1,0,P1 O6,357.147249134,0.978764176
370.150869435,17,27,6,-9999,-9999,1,C17H27O6P113C1,1,13C1 P1 O6,370.150603969,0.717184304
389.119421398,17,27,6,-9999,1,1,C17H27O6P1S1,0,S1 P1 O6,389.119320308,0.259791493
356.171327382594,17,27,7,1,NA,NA,C17H27O7N1,0,N1 O7,356.171475759309,-0.416587866760945
420.115237304166,17,27,7,1,2,NA,C17H27O7N1S2,0,N1 S2 O7,420.115618108109,-0.906426532203687
401.148486578235,17,27,7,2,NA,1,C17H27O7N2P1,0,N2 P1 O7,401.148311762159,0.435789135730565
433.120444563915,17,27,7,2,1,1,C17H27O7N2P1S1,0,N2 S1 P1 O7,433.120382936559,0.142286898557114
384.177278875617,17,27,7,3,NA,NA,C17H27O7N3,0,N3 O7,384.177623768169,-0.89774242693143
373.142467902,17,27,7,-9999,-9999,1,C17H27O7P1,0,P1 O7,373.142163753,0.815101415
386.145751849,17,27,7,-9999,-9999,1,C17H27O7P113C1,1,13C1 P1 O7,386.145518588,0.604075063
437.086153801,17,27,7,-9999,2,1,C17H27O7P1S2,0,S2 P1 O7,437.086306102,-0.348446194
372.166753120738,17,27,8,1,NA,NA,C17H27O8N1,0,N1 O8,372.166390378879,0.974676564950345
417.142866845977,17,27,8,2,NA,1,C17H27O8N2P1,0,N2 P1 O8,417.143226381729,-0.861900012312178
449.114890794314,17,27,8,2,1,1,C17H27O8N2P1S1,0,N2 S1 P1 O8,449.115297556129,-0.90569574641179
400.17275085301,17,27,8,3,NA,NA,C17H27O8N3,0,N3 O8,400.172538387739,0.530934162267825
389.137338061,17,27,8,-9999,-9999,1,C17H27O8P1,0,P1 O8,389.137078373,0.667344592
453.080790785,17,27,8,-9999,2,1,C17H27O8P1S2,0,S2 P1 O8,453.081220722,-0.948916546
388.161231224777,17,27,9,1,NA,NA,C17H27O9N1,0,N1 O9,388.161304998449,-0.190059315822134
465.11017277418,17,27,9,2,1,1,C17H27O9N2P1S1,0,N2 S1 P1 O9,465.110212175699,-0.0847143701549419
448.139127399651,17,27,9,3,1,NA,C17H27O9N3S1,0,N3 S1 O9,448.139524181709,-0.885398490282778
405.132257612,17,27,9,-9999,-9999,1,C17H27O9P1,0,P1 O9,405.131992992,0.653169746
469.076443641865,17,27,9,NA,2,1,C17H27O9P1S2,0,S2 P1 O9,469.076135341239,0.657250716619658
391.161340720171,17,28,10,NA,NA,NA,C17H28O10,0,O10,391.160970645819,0.946092222943984
404.164238057612,17,28,10,NA,NA,NA,C17H28O1013C1,1,13C1 O10,404.164325480889,-0.216306268436136
419.167456508667,17,28,10,2,NA,NA,C17H28O10N2,0,N2 O10,419.167118654679,0.806012621846677
451.138809158652,17,28,10,2,1,NA,C17H28O10N2S1,0,N2 S1 O10,451.139189829079,-0.843798179023849
464.142535712454,17,28,10,2,1,NA,C17H28O10N2S113C1,1,13C1 N2 S1 O10,464.142544664149,-0.0192865214037375
460.17696506831,17,28,10,4,NA,NA,C17H28O10N413C1,1,13C1 N4 O10,460.176621498609,0.746603988047682
423.133008078648,17,28,10,NA,1,NA,C17H28O10S1,0,S1 O10,423.133041820219,-0.0797422266332524
436.136432727977,17,28,10,NA,1,NA,C17H28O10S113C1,1,13C1 S1 O10,436.136396655289,0.0827096472528368
468.108348798599,17,28,10,NA,2,NA,C17H28O10S213C1,1,13C1 S2 O10,468.108467829689,-0.254281000828244
407.155967542947,17,28,11,NA,NA,NA,C17H28O11,0,O11,407.155885265389,0.202078762954099
435.161970654625,17,28,11,2,NA,NA,C17H28O11N2,0,N2 O11,435.162033274249,-0.143899556984168
467.134324916172,17,28,11,2,1,NA,C17H28O11N2S1,0,N2 S1 O11,467.134104448649,0.471957668370086
463.168249666883,17,28,11,4,NA,NA,C17H28O11N4,0,N4 O11,463.168181283109,0.147643504489684
439.128219346527,17,28,11,NA,1,NA,C17H28O11S1,0,S1 O11,439.127956439789,0.598701890913394
423.150711692735,17,28,12,NA,NA,NA,C17H28O12,0,O12,423.150799884959,-0.20841795395704
468.127744289403,17,28,12,1,NA,1,C17H28O12N1P1,0,N1 P1 O12,468.127635887809,0.231564183226018
451.157079292242,17,28,12,2,NA,NA,C17H28O12N2,0,N2 O12,451.156947893819,0.291247698157187
483.128850415487,17,28,12,2,1,NA,C17H28O12N2S1,0,N2 S1 O12,483.129019068219,-0.349084250766793
479.163420521323,17,28,12,4,NA,NA,C17H28O12N4,0,N4 O12,479.163095902679,0.677470044732013
455.12278630725,17,28,12,NA,1,NA,C17H28O12S1,0,S1 O12,455.122871059359,-0.186218083778981
467.15178528706,17,28,13,2,NA,NA,C17H28O13N2,0,N2 O13,467.151862513389,-0.165313113378568
480.155476689002,17,28,13,2,NA,NA,C17H28O13N213C1,1,13C1 N2 O13,480.155217348459,0.540118140159323
499.12410912189,17,28,13,2,1,NA,C17H28O13N2S1,0,N2 S1 O13,499.123933687789,0.351484048175865
512.127061525969,17,28,13,2,1,NA,C17H28O13N2S113C1,1,13C1 N2 S1 O13,512.127288522859,-0.44324310700441
471.11765869932,17,28,13,NA,1,NA,C17H28O13S1,0,S1 O13,471.117785678929,-0.269528370027455
483.146633440398,17,28,14,2,NA,NA,C17H28O14N2,0,N2 O14,483.146777132959,-0.297409748067135
515.11890791443,17,28,14,2,1,NA,C17H28O14N2S1,0,N2 S1 O14,515.118848307359,0.115715180721882
511.153360000888,17,28,14,4,NA,NA,C17H28O14N4,0,N4 O14,511.152925141819,0.850741622738865
487.112787272657,17,28,14,NA,1,NA,C17H28O14S1,0,S1 O14,487.112700298499,0.178550380462318
500.115967202269,17,28,14,NA,1,NA,C17H28O14S113C1,1,13C1 S1 O14,500.116055133569,-0.175821791124958
471.135621247523,17,28,15,NA,NA,NA,C17H28O15,0,O15,471.135543743669,0.164504366436335
512.144876650754,17,28,15,2,NA,NA,C17H28O15N213C1,1,13C1 N2 O15,512.145046587599,-0.331813899571596
531.113643271056,17,28,15,2,1,NA,C17H28O15N2S1,0,N2 S1 O15,531.113762926929,-0.22529235951835
535.079670868618,17,28,15,NA,2,NA,C17H28O15S2,0,S2 O15,535.079686092469,-0.0284515590368494
487.130144915359,17,28,16,NA,NA,NA,C17H28O16,0,O16,487.130458363239,-0.643457772718911
532.107424260681,17,28,16,1,NA,1,C17H28O16N1P1,0,N1 P1 O16,532.107294366089,0.244113533968301
547.10845161581,17,28,16,2,1,NA,C17H28O16N2S1,0,N2 S1 O16,547.108677546499,-0.412953949133864
551.074643354376,17,28,16,NA,2,NA,C17H28O16S2,0,S2 O16,551.074600712039,0.0773803335949526
303.218737280627,17,28,1,4,NA,NA,C17H28O1N4,0,N4 O1,303.219035087409,-0.982150681605183
316.222269933402,17,28,1,4,NA,NA,C17H28O1N413C1,1,13C1 N4 O1,316.222389922479,-0.379445227978974
311.150593132733,17,28,1,NA,2,NA,C17H28O1S2,0,S2 O1,311.150881418489,-0.926514348916461
355.152238362398,17,28,2,2,2,NA,C17H28O2N2S2,0,N2 S2 O2,355.151944046919,0.828702991824417
319.213737441354,17,28,2,4,NA,NA,C17H28O2N4,0,N4 O2,319.213949706979,-0.664963498724728
332.21745453969,17,28,2,4,NA,NA,C17H28O2N413C1,1,13C1 N4 O2,332.217304542049,0.451504598251348
313.172702251115,17,28,2,NA,1,NA,C17H28O2S118O1,1,S1 O2 18O1,313.172884476519,-0.581868396816501
327.145670041187,17,28,2,NA,2,NA,C17H28O2S2,0,S2 O2,327.145796038059,-0.385139818292312
312.168142471424,17,28,3,NA,NA,NA,C17H28O333S1,1,33S1 O3,312.168027218629,0.369201152096415
313.164667514939,17,28,3,NA,NA,NA,C17H28O334S1,1,34S1 O3,313.164435312829,0.741470243153797
352.177798342667,17,28,3,2,1,NA,C17H28O3N2S113C1,1,13C1 N2 S1 O3,352.178142327159,-0.976734358610631
371.146834495898,17,28,3,2,2,NA,C17H28O3N2S2,0,N2 S2 O3,371.146858666489,-0.0651240627214445
335.208813166397,17,28,3,4,NA,NA,C17H28O3N4,0,N4 O3,335.208864326549,-0.152621717413954
311.168931716477,17,28,3,NA,1,NA,C17H28O3S1,0,S1 O3,311.168639483229,0.939147493294057
324.171914288936,17,28,3,NA,1,NA,C17H28O3S113C1,1,13C1 S1 O3,324.171994318299,-0.246873156768907
343.140383988252,17,28,3,NA,2,NA,C17H28O3S2,0,S2 O3,343.140710657629,-0.951998312678049
295.191425654647,17,28,4,NA,NA,NA,C17H28O4,0,O4,295.191482928399,-0.194022372658843
387.142056262824,17,28,4,2,2,NA,C17H28O4N2S2,0,N2 S2 O4,387.141773286059,0.730938338521642
351.203741764579,17,28,4,4,NA,NA,C17H28O4N4,0,N4 O4,351.203778946119,-0.105868848788116
327.163536391879,17,28,4,NA,1,NA,C17H28O4S1,0,S1 O4,327.163554102799,-0.0541347587596265
359.135850687248,17,28,4,NA,2,NA,C17H28O4S2,0,S2 O4,359.135625277199,0.627646029529403
311.186371298026,17,28,5,NA,NA,NA,C17H28O5,0,O5,311.186397547969,-0.0843544033357303
324.189553758641,17,28,5,NA,NA,NA,C17H28O513C1,1,13C1 O5,324.189752383039,-0.612679446241628
356.16290410055,17,28,5,1,NA,1,C17H28O5N1P1,0,N1 P1 O5,356.163233550819,-0.92499797280163
339.192215586439,17,28,5,2,NA,NA,C17H28O5N2,0,N2 O5,339.192545556829,-0.97281144405321
371.164765819485,17,28,5,2,1,NA,C17H28O5N2S1,0,N2 S1 O5,371.164616731229,0.401676909426361
384.169615534,17,28,5,3,-9999,1,C17H28O5N3P1,0,N3 P1 O5,384.16938156,0.609038661
367.198586649252,17,28,5,4,NA,NA,C17H28O5N4,0,N4 O5,367.198693565689,-0.291167803832382
380.201817453354,17,28,5,4,NA,NA,C17H28O5N413C1,1,13C1 N4 O5,380.202048400759,-0.60743335216287
343.158500773518,17,28,5,NA,1,NA,C17H28O5S1,0,S1 O5,343.158468722369,0.0934004318226571
356.161533741601,17,28,5,NA,1,NA,C17H28O5S113C1,1,13C1 S1 O5,356.161823557439,-0.813719547182534
369.16514031509,17,28,5,NA,1,NA,C17H28O5S113C2,1,13C2 S1 O5,369.165178392509,-0.103144664989347
375.13070139211,17,28,5,NA,2,NA,C17H28O5S2,0,S2 O5,375.130539896769,0.430504381919089
327.181619122899,17,28,6,NA,NA,NA,C17H28O6,0,O6,327.181312167539,0.938181212464022
340.184392327917,17,28,6,NA,NA,NA,C17H28O613C1,1,13C1 O6,340.184667002609,-0.80742819565096
372.157924098886,17,28,6,1,NA,1,C17H28O6N1P1,0,N1 P1 O6,372.158148170389,-0.602086786369572
355.187290354418,17,28,6,2,NA,NA,C17H28O6N2,0,N2 O6,355.187460176399,-0.47811930470978
387.159762859121,17,28,6,2,1,NA,C17H28O6N2S1,0,N2 S1 O6,387.159531350799,0.597966221521437
400.162689406878,17,28,6,2,1,NA,C17H28O6N2S113C1,1,13C1 N2 S1 O6,400.162886185869,-0.491747231232117
400.164568888,17,28,6,3,-9999,1,C17H28O6N3P1,0,N3 P1 O6,400.164296179,0.681492092
359.153273954419,17,28,6,NA,1,NA,C17H28O6S1,0,S1 O6,359.153383341939,-0.304570485081707
343.176565522224,17,28,7,NA,NA,NA,C17H28O7,0,O7,343.176226787109,0.987058799695626
356.179575609082,17,28,7,NA,NA,NA,C17H28O713C1,1,13C1 O7,356.179581622179,-0.0168822070600888
388.152946455626,17,28,7,1,NA,1,C17H28O7N1P1,0,N1 P1 O7,388.153062789959,-0.299712520533743
371.18203971105,17,28,7,2,NA,NA,C17H28O7N2,0,N2 O7,371.182374795969,-0.902750082348776
403.154313400153,17,28,7,2,1,NA,C17H28O7N2S1,0,N2 S1 O7,403.154445970369,-0.328832331744997
416.157703370921,17,28,7,2,1,NA,C17H28O7N2S113C1,1,13C1 N2 S1 O7,416.157800805439,-0.234128780389615
416.159562298,17,28,7,3,-9999,1,C17H28O7N3P1,0,N3 P1 O7,416.159210799,0.844626439
399.18860067902,17,28,7,4,NA,NA,C17H28O7N4,0,N4 O7,399.188522804829,0.195081236850311
375.148432038116,17,28,7,NA,1,NA,C17H28O7S1,0,S1 O7,375.148297961509,0.357396280997805
359.171180106236,17,28,8,NA,NA,NA,C17H28O8,0,O8,359.171141406679,0.107746843435318
372.174461425255,17,28,8,NA,NA,NA,C17H28O813C1,1,13C1 O8,372.174496241749,-0.0935488443174042
404.148215078403,17,28,8,1,NA,1,C17H28O8N1P1,0,N1 P1 O8,404.147977409529,0.588073891477942
387.177449447682,17,28,8,2,NA,NA,C17H28O8N2,0,N2 O8,387.177289415539,0.413330397700257
419.149478364195,17,28,8,2,1,NA,C17H28O8N2S1,0,N2 S1 O8,419.149360589939,0.280983981229868
432.154062620406,17,28,8,3,NA,1,C17H28O8N3P1,0,N3 P1 O8,432.154125418389,-0.145313858271588
415.183822350828,17,28,8,4,NA,NA,C17H28O8N4,0,N4 O8,415.183437424399,0.927123757968014
391.143101157507,17,28,8,NA,1,NA,C17H28O8S1,0,S1 O8,391.143212581079,-0.284866434578594
375.166035562968,17,28,9,NA,NA,NA,C17H28O9,0,O9,375.166056026249,-0.0545445969534088
388.169388241512,17,28,9,NA,NA,NA,C17H28O913C1,1,13C1 O9,388.169410861319,-0.0582730272508704
403.17255168212,17,28,9,2,NA,NA,C17H28O9N2,0,N2 O9,403.172204035109,0.862279213597968
435.144181813111,17,28,9,2,1,NA,C17H28O9N2S1,0,N2 S1 O9,435.144275209509,-0.214633175988362
467.116244862012,17,28,9,2,2,NA,C17H28O9N2S2,0,N2 S2 O9,467.116346383909,-0.217337495789781
431.178227601781,17,28,9,4,NA,NA,C17H28O9N4,0,N4 O9,431.178352043969,-0.288609544733436
407.138221191624,17,28,9,NA,1,NA,C17H28O9S1,0,S1 O9,407.138127200649,0.230857708464625
406.171818176497,17,29,10,1,NA,NA,C17H29O10N1,0,N1 O10,406.171869682479,-0.126808343607835
419.175255855216,17,29,10,1,NA,NA,C17H29O10N113C1,1,13C1 N1 O10,419.175224517549,0.0747603036162021
423.14291942,17,29,10,-9999,-9999,1,C17H29O10P1,0,P1 O10,423.142557676,0.854898297
487.08697915099,17,29,10,NA,2,1,C17H29O10P1S2,0,S2 P1 O10,487.086700025269,0.573051411251723
422.166785992839,17,29,11,1,NA,NA,C17H29O11N1,0,N1 O11,422.166784302049,0.00400502765270016
435.170157671422,17,29,11,1,NA,NA,C17H29O11N113C1,1,13C1 N1 O11,435.170139137119,0.0425909351941735
499.115713380869,17,29,11,2,1,1,C17H29O11N2P1S1,0,N2 S1 P1 O11,499.115691479299,0.0438807474299718
439.137800281,17,29,11,-9999,-9999,1,C17H29O11P1,0,P1 O11,439.137472296,0.746883691
503.081997723729,17,29,11,NA,2,1,C17H29O11P1S2,0,S2 P1 O11,503.081614644839,0.761464697725187
438.161649808967,17,29,12,1,NA,NA,C17H29O12N1,0,N1 O12,438.161698921619,-0.112087962826286
451.164934487372,17,29,12,1,NA,NA,C17H29O12N113C1,1,13C1 N1 O12,451.165053756689,-0.264358500547594
483.138569178582,17,29,12,2,NA,1,C17H29O12N2P1,0,N2 P1 O12,483.138534924469,0.0708991521692945
528.114009361221,17,29,12,2,1,1,C17H29O12N2P1S113C1,1,13C1 N2 S1 P1 O12,528.113960933939,0.0916985444339424
519.076617280243,17,29,12,NA,2,1,C17H29O12P1S2,0,S2 P1 O12,519.076529264409,0.169562346486137
532.079711168839,17,29,12,NA,2,1,C17H29O12P1S213C1,1,13C1 S2 P1 O12,532.079884099479,-0.325008791965644
518.100377472136,17,29,13,1,2,NA,C17H29O13N1S2,0,N1 S2 O13,518.100755889989,-0.730394327105896
512.136995424496,17,29,13,2,NA,1,C17H29O13N2P113C1,1,13C1 N2 P1 O13,512.136804379109,0.373035848107728
531.105531852251,17,29,13,2,1,1,C17H29O13N2P1S1,0,N2 S1 P1 O13,531.105520718439,0.0209634645721412
482.163024050267,17,29,13,3,NA,NA,C17H29O13N3,0,N3 O13,482.162761550049,0.544422420170431
471.127466924104,17,29,13,NA,NA,1,C17H29O13P1,0,P1 O13,471.127301535179,0.351049332442854
535.071810941069,17,29,13,NA,2,1,C17H29O13P1S2,0,S2 P1 O13,535.071443883979,0.685996410092575
547.10069973,17,29,14,2,1,1,C17H29O14N2P1S1,0,N2 S1 P1 O14,547.100435338,0.483260422
530.130055319351,17,29,14,3,1,NA,C17H29O14N3S1,0,N3 S1 O14,530.129747344019,0.580943312668242
487.122466272462,17,29,14,NA,NA,1,C17H29O14P1,0,P1 O14,487.122216154749,0.513459876830076
563.095457646265,17,29,15,2,1,1,C17H29O15N2P1S1,0,N2 S1 P1 O15,563.095349957579,0.191244139803519
527.155899543284,17,29,15,3,NA,NA,C17H29O15N313C1,1,13C1 N3 O15,527.155945624259,-0.0874143142585808
559.129300507,17,29,15,4,-9999,1,C17H29O15N4P1,0,N4 P1 O15,559.129426792,-0.225859266
503.117228296761,17,29,15,NA,NA,1,C17H29O15P1,0,P1 O15,503.117130774319,0.193836456924259
502.141628400011,17,29,16,1,NA,NA,C17H29O16N1,0,N1 O16,502.141357399899,0.539688890474061
543.150656145488,17,29,16,3,NA,NA,C17H29O16N313C1,1,13C1 N3 O16,543.150860243829,-0.375767316301526
519.112023968949,17,29,16,NA,NA,1,C17H29O16P1,0,P1 O16,519.112045393889,-0.0412722846195722
531.139830616429,17,29,17,1,NA,NA,C17H29O17N113C1,1,13C1 N1 O17,531.139626854539,0.383631497153453
326.161773782139,17,29,1,1,2,NA,C17H29O1N1S2,0,N1 S2 O1,326.161780455149,-0.0204592032171708
358.151737386703,17,29,3,1,2,NA,C17H29O3N1S2,0,N1 S2 O3,358.151609694289,0.356531732686646
322.213376453711,17,29,3,3,NA,NA,C17H29O3N3,0,N3 O3,322.213615354349,-0.741435577244292
374.14670768898,17,29,4,1,2,NA,C17H29O4N1S2,0,N1 S2 O4,374.146524313859,0.490115794049879
355.179011049624,17,29,4,2,NA,1,C17H29O4N2P1,0,N2 P1 O4,355.179217967909,-0.582574302387202
338.208636606762,17,29,4,3,NA,NA,C17H29O4N3,0,N3 O4,338.208529973919,0.315287267149278
327.173280808,17,29,4,-9999,-9999,1,C17H29O4P1,0,P1 O4,327.173069959,0.64445642
359.144807149,17,29,4,-9999,1,1,C17H29O4P1S1,0,S1 P1 O4,359.145141133,-0.929942784
391.116833511,17,29,4,-9999,2,1,C17H29O4P1S2,0,S2 P1 O4,391.117212308,-0.968500437
390.141752390851,17,29,5,1,2,NA,C17H29O5N1S2,0,N1 S2 O5,390.141438933429,0.803445599792395
371.1738754379,17,29,5,2,NA,1,C17H29O5N2P1,0,N2 P1 O5,371.174132587479,-0.69280037702723
354.203203533609,17,29,5,3,NA,NA,C17H29O5N3,0,N3 O5,354.203444593489,-0.680568989144473
343.168219013,17,29,5,-9999,-9999,1,C17H29O5P1,0,P1 O5,343.167984579,0.683148056
375.139998862,17,29,5,-9999,1,1,C17H29O5P1S1,0,S1 P1 O5,375.140055753,-0.151653464
407.111903377,17,29,5,-9999,2,1,C17H29O5P1S2,0,S2 P1 O5,407.112126927,-0.549113347
406.135956711278,17,29,6,1,2,NA,C17H29O6N1S2,0,N1 S2 O6,406.136353552999,-0.977114503216315
387.168935705899,17,29,6,2,NA,1,C17H29O6N2P1,0,N2 P1 O6,387.169047207049,-0.287990867941057
419.140782419578,17,29,6,2,1,1,C17H29O6N2P1S1,0,N2 S1 P1 O6,419.141118381449,-0.80154834735305
370.198161479939,17,29,6,3,NA,NA,C17H29O6N3,0,N3 O6,370.198359213059,-0.534127488868222
359.163177218,17,29,6,-9999,-9999,1,C17H29O6P1,0,P1 O6,359.162899198,0.774078541
372.166429531,17,29,6,-9999,-9999,1,C17H29O6P113C1,1,13C1 P1 O6,372.166254033,0.471556421
391.134824122,17,29,6,-9999,1,1,C17H29O6P1S1,0,S1 P1 O6,391.134970373,-0.373912994
358.187135727926,17,29,7,1,NA,NA,C17H29O7N1,0,N1 O7,358.187125823769,0.0276507891268769
403.164064942247,17,29,7,2,NA,1,C17H29O7N2P1,0,N2 P1 O7,403.163961826619,0.25576598421402
435.136196315028,17,29,7,2,1,1,C17H29O7N2P1S1,0,N2 S1 P1 O7,435.136033001019,0.375317134577948
448.139352018454,17,29,7,2,1,1,C17H29O7N2P1S113C1,1,13C1 N2 S1 P1 O7,448.139387836089,-0.0799252100002641
469.104081899779,17,29,7,2,1,1,C17H29O7N2P1S134S1,1,N2 S1 34S1 P1 O7,469.103900005019,0.387749409461962
386.193216045299,17,29,7,3,NA,NA,C17H29O7N3,0,N3 O7,386.193273832629,-0.149633186450935
375.158079424,17,29,7,-9999,-9999,1,C17H29O7P1,0,P1 O7,375.157813818,0.707984874
388.161487707,17,29,7,-9999,-9999,1,C17H29O7P113C1,1,13C1 P1 O7,388.161168653,0.821963821
407.129800383,17,29,7,-9999,1,1,C17H29O7P1S1,0,S1 P1 O7,407.129884992,-0.207819568
439.102036038,17,29,7,-9999,2,1,C17H29O7P1S2,0,S2 P1 O7,439.101956167,0.181897436
374.181956543966,17,29,8,1,NA,NA,C17H29O8N1,0,N1 O8,374.182040443339,-0.224220738257651
438.126447508497,17,29,8,1,2,NA,C17H29O8N1S2,0,N1 S2 O8,438.126182792139,0.604201182611908
451.130512580175,17,29,8,2,1,1,C17H29O8N2P1S1,0,N2 S1 P1 O8,451.130947620589,-0.964332898299317
391.152859629,17,29,8,-9999,-9999,1,C17H29O8P1,0,P1 O8,391.152728437,0.335398022
404.156367061,17,29,8,-9999,-9999,1,C17H29O8P113C1,1,13C1 P1 O8,404.156083272,0.70217647
423.12445008546,17,29,8,NA,1,1,C17H29O8P1S1,0,S1 P1 O8,423.124799611729,-0.826059519956314
468.100257279,17,29,8,-9999,2,1,C17H29O8P1S213C1,1,13C1 S2 P1 O8,468.100225621,0.067629697
390.176847360149,17,29,9,1,NA,NA,C17H29O9N1,0,N1 O9,390.176955062909,-0.276035676508759
450.154873822338,17,29,9,3,1,NA,C17H29O9N3S1,0,N3 S1 O9,450.155174246169,-0.667378380502532
407.148026834,17,29,9,-9999,-9999,1,C17H29O9P1,0,P1 O9,407.147643057,0.942600454
393.17659699208,17,30,10,NA,NA,NA,C17H30O10,0,O10,393.176620710279,-0.0603245420774277
