Calibrated m/z,Molecular Formula,MolForm,molecular_formula_clean,molform_clean,exact_match,whitespace_normalized_match
679.159205283,C35H37O8P1S2,C35H37O8S2P,C35H37O8P1S2,C35H37O8S2P,FALSE,FALSE
665.215559739,C35H39O11P1,C35H39O11P,C35H39O11P1,C35H39O11P,FALSE,FALSE
773.178941293,C35H39O14N2P1S1,C35H39O14N2SP,C35H39O14N2P1S1,C35H39O14N2SP,FALSE,FALSE
581.257133349,C35H39O4N2P1,C35H39O4N2P,C35H39O4N2P1,C35H39O4N2P,FALSE,FALSE
617.195123281,C35H39O4P1S2,C35H39O4S2P,C35H39O4P1S2,C35H39O4S2P,FALSE,FALSE
569.245931061,C35H39O5P1,C35H39O5P,C35H39O5P1,C35H39O5P,FALSE,FALSE
629.241840421,C35H39O7N2P1,C35H39O7N2P,C35H39O7N2P1,C35H39O7N2P,FALSE,FALSE
661.214346168,C35H39O7N2P1S1,C35H39O7N2SP,C35H39O7N2P1S1,C35H39O7N2SP,FALSE,FALSE
633.225888846,C35H39O9P1,C35H39O9P,C35H39O9P1,C35H39O9P,FALSE,FALSE
676.242735096,C35H40O9N3P1,C35H40O9N3P,C35H40O9N3P1,C35H40O9N3P,FALSE,FALSE
715.216704938,C35H41O14P1,C35H41O14P,C35H41O14P1,C35H41O14P,FALSE,FALSE
791.189610693,C35H41O15N2P1S1,C35H41O15N2SP,C35H41O15N2P1S1,C35H41O15N2SP,FALSE,FALSE
807.183899714,C35H41O16N2P1S1,C35H41O16N2SP,C35H41O16N2P1S1,C35H41O16N2SP,FALSE,FALSE
615.245701424,C35H41O4N2P1S1,C35H41O4N2SP,C35H41O4N2P1S1,C35H41O4N2SP,FALSE,FALSE
599.267644006,C35H41O5N2P1,C35H41O5N2P,C35H41O5N2P1,C35H41O5N2P,FALSE,FALSE
615.263523834,C35H41O6N2P1,C35H41O6N2P,C35H41O6N2P1,C35H41O6N2P,FALSE,FALSE
651.200617538,C35H41O6P1S2,C35H41O6S2P,C35H41O6P1S2,C35H41O6S2P,FALSE,FALSE
631.258429501,C35H41O7N2P1,C35H41O7N2P,C35H41O7N2P1,C35H41O7N2P,FALSE,FALSE
651.218724785,C35H41O8P1S1,C35H41O8SP,C35H41O8P1S1,C35H41O8SP,FALSE,FALSE
570.278163661,C35H42O4N1P1,C35H42O4NP,C35H42O4N1P1,C35H42O4NP,FALSE,FALSE
598.284563856,C35H42O4N3P1,C35H42O4N3P,C35H42O4N3P1,C35H42O4N3P,FALSE,FALSE
614.279516467,C35H42O5N3P1,C35H42O5N3P,C35H42O5N3P1,C35H42O5N3P,FALSE,FALSE
630.274321079,C35H42O6N3P1,C35H42O6N3P,C35H42O6N3P1,C35H42O6N3P,FALSE,FALSE
646.26911369,C35H42O7N3P1,C35H42O7N3P,C35H42O7N3P1,C35H42O7N3P,FALSE,FALSE
634.257801941,C35H42O8N1P1,C35H42O8NP,C35H42O8N1P1,C35H42O8NP,FALSE,FALSE
662.264130301,C35H42O8N3P1,C35H42O8N3P,C35H42O8N3P1,C35H42O8N3P,FALSE,FALSE
678.257918967,C35H42O9N3P1,C35H42O9N3P,C35H42O9N3P1,C35H42O9N3P,FALSE,FALSE
653.251745543,C35H43O10P1,C35H43O10P,C35H43O10P1,C35H43O10P,FALSE,FALSE
717.213912748,C35H43O12P1S1,C35H43O12SP,C35H43O12P1S1,C35H43O12SP,FALSE,FALSE
793.222062447,C35H43O17N2P1,C35H43O17N2P,C35H43O17N2P1,C35H43O17N2P,FALSE,FALSE
585.289272937,C35H43O4N2P1,C35H43O4N2P,C35H43O4N2P1,C35H43O4N2P,FALSE,FALSE
617.261250603,C35H43O4N2P1S1,C35H43O4N2SP,C35H43O4N2P1S1,C35H43O4N2SP,FALSE,FALSE
601.284276476,C35H43O5N2P1,C35H43O5N2P,C35H43O5N2P1,C35H43O5N2P,FALSE,FALSE
633.255194966,C35H43O5N2P1S1,C35H43O5N2SP,C35H43O5N2P1S1,C35H43O5N2SP,FALSE,FALSE
617.279122707,C35H43O6N2P1,C35H43O6N2P,C35H43O6N2P1,C35H43O6N2P,FALSE,FALSE
633.274125318,C35H43O7N2P1,C35H43O7N2P,C35H43O7N2P1,C35H43O7N2P,FALSE,FALSE
665.246000233,C35H43O7N2P1S1,C35H43O7N2SP,C35H43O7N2P1S1,C35H43O7N2SP,FALSE,FALSE
605.267844867,C35H43O7P1,C35H43O7P,C35H43O7P1,C35H43O7P,FALSE,FALSE
637.23925999,C35H43O7P1S1,C35H43O7SP,C35H43O7P1S1,C35H43O7SP,FALSE,FALSE
637.25729822,C35H43O9P1,C35H43O9P,C35H43O9P1,C35H43O9P,FALSE,FALSE
696.268698079,C35H44O10N3P1,C35H44O10N3P,C35H44O10N3P1,C35H44O10N3P,FALSE,FALSE
972.131550811,C35H44O25N1P1S2,C35H44O25NS2P,C35H44O25N1P1S2,C35H44O25NS2P,FALSE,FALSE
572.293944066,C35H44O4N1P1,C35H44O4NP,C35H44O4N1P1,C35H44O4NP,FALSE,FALSE
588.288718307,C35H44O5N1P1,C35H44O5NP,C35H44O5N1P1,C35H44O5NP,FALSE,FALSE
616.295150284,C35H44O5N3P1,C35H44O5N3P,C35H44O5N3P1,C35H44O5N3P,FALSE,FALSE
604.283579476,C35H44O6N1P1,C35H44O6NP,C35H44O6N1P1,C35H44O6NP,FALSE,FALSE
632.290057896,C35H44O6N3P1,C35H44O6N3P,C35H44O6N3P1,C35H44O6N3P,FALSE,FALSE
671.263243217,C35H45O11P1,C35H45O11P,C35H45O11P1,C35H45O11P,FALSE,FALSE
735.22399048,C35H45O13P1S1,C35H45O13SP,C35H45O13P1S1,C35H45O13SP,FALSE,FALSE
795.237826492,C35H45O17N2P1,C35H45O17N2P,C35H45O17N2P1,C35H45O17N2P,FALSE,FALSE
839.239938145,C35H45O18N4P1,C35H45O18N4P,C35H45O18N4P1,C35H45O18N4P,FALSE,FALSE
815.199044054,C35H45O18P1S1,C35H45O18SP,C35H45O18P1S1,C35H45O18SP,FALSE,FALSE
855.23484024,C35H45O19N4P1,C35H45O19N4P,C35H45O19N4P1,C35H45O19N4P,FALSE,FALSE
587.304898634,C35H45O4N2P1,C35H45O4N2P,C35H45O4N2P1,C35H45O4N2P,FALSE,FALSE
619.2767916,C35H45O4N2P1S1,C35H45O4N2SP,C35H45O4N2P1S1,C35H45O4N2SP,FALSE,FALSE
559.298488032,C35H45O4P1,C35H45O4P,C35H45O4P1,C35H45O4P,FALSE,FALSE
635.271666667,C35H45O5N2P1S1,C35H45O5N2SP,C35H45O5N2P1S1,C35H45O5N2SP,FALSE,FALSE
619.294761034,C35H45O6N2P1,C35H45O6N2P,C35H45O6N2P1,C35H45O6N2P,FALSE,FALSE
667.261514469,C35H45O7N2P1S1,C35H45O7N2SP,C35H45O7N2P1S1,C35H45O7N2SP,FALSE,FALSE
671.244271092,C35H45O9P1S1,C35H45O9SP,C35H45O9P1S1,C35H45O9SP,FALSE,FALSE
910.167754092,C35H46O21N1P1S2,C35H46O21NS2P,C35H46O21N1P1S2,C35H46O21NS2P,FALSE,FALSE
673.278362793,C35H47O11P1,C35H47O11P,C35H47O11P1,C35H47O11P,FALSE,FALSE
737.239688448,C35H47O13P1S1,C35H47O13SP,C35H47O13P1S1,C35H47O13SP,FALSE,FALSE
845.239035153,C35H47O20N2P1,C35H47O20N2P,C35H47O20N2P1,C35H47O20N2P,FALSE,FALSE
817.232978675,C35H47O20P1,C35H47O20P,C35H47O20P1,C35H47O20P,FALSE,FALSE
621.292319118,C35H47O4N2P1S1,C35H47O4N2SP,C35H47O4N2P1S1,C35H47O4N2SP,FALSE,FALSE
593.285863743,C35H47O4P1S1,C35H47O4SP,C35H47O4P1S1,C35H47O4SP,FALSE,FALSE
637.287405191,C35H47O5N2P1S1,C35H47O5N2SP,C35H47O5N2P1S1,C35H47O5N2SP,FALSE,FALSE
633.321136144,C35H47O5N4P1,C35H47O5N4P,C35H47O5N4P1,C35H47O5N4P,FALSE,FALSE
621.309677191,C35H47O6N2P1,C35H47O6N2P,C35H47O6N2P1,C35H47O6N2P,FALSE,FALSE
653.282289591,C35H47O6N2P1S1,C35H47O6N2SP,C35H47O6N2P1S1,C35H47O6N2SP,FALSE,FALSE
637.305063474,C35H47O7N2P1,C35H47O7N2P,C35H47O7N2P1,C35H47O7N2P,FALSE,FALSE
669.27703999,C35H47O7N2P1S1,C35H47O7N2SP,C35H47O7N2P1S1,C35H47O7N2SP,FALSE,FALSE
653.2993962,C35H47O8N2P1,C35H47O8N2P,C35H47O8N2P1,C35H47O8N2P,FALSE,FALSE
685.272168389,C35H47O8N2P1S1,C35H47O8N2SP,C35H47O8N2P1S1,C35H47O8N2SP,FALSE,FALSE
701.266674462,C35H47O9N2P1S1,C35H47O9N2SP,C35H47O9N2P1S1,C35H47O9N2SP,FALSE,FALSE
673.260205796,C35H47O9P1S1,C35H47O9SP,C35H47O9P1S1,C35H47O9SP,FALSE,FALSE
608.296922121,C35H48O4N1P1S1,C35H48O4NSP,C35H48O4N1P1S1,C35H48O4NSP,FALSE,FALSE
672.258824966,C35H48O6N1P1S2,C35H48O6NS2P,C35H48O6N1P1S2,C35H48O6NS2P,FALSE,FALSE
672.276000004,C35H48O8N1P1S1,C35H48O8NSP,C35H48O8N1P1S1,C35H48O8NSP,FALSE,FALSE
707.283833196,C35H49O13P1,C35H49O13P,C35H49O13P1,C35H49O13P,FALSE,FALSE
787.222908633,C35H49O14P1S2,C35H49O14S2P,C35H49O14P1S2,C35H49O14S2P,FALSE,FALSE
831.241042134,C35H49O17N2P1S1,C35H49O17N2SP,C35H49O17N2P1S1,C35H49O17N2SP,FALSE,FALSE
859.265964904,C35H49O19N4P1,C35H49O19N4P,C35H49O19N4P1,C35H49O19N4P,FALSE,FALSE
863.249999174,C35H49O21N2P1,C35H49O21N2P,C35H49O21N2P1,C35H49O21N2P,FALSE,FALSE
591.336152303,C35H49O4N2P1,C35H49O4N2P,C35H49O4N2P1,C35H49O4N2P,FALSE,FALSE
623.308120598,C35H49O4N2P1S1,C35H49O4N2SP,C35H49O4N2P1S1,C35H49O4N2SP,FALSE,FALSE
639.302975998,C35H49O5N2P1S1,C35H49O5N2SP,C35H49O5N2P1S1,C35H49O5N2SP,FALSE,FALSE
655.297752397,C35H49O6N2P1S1,C35H49O6N2SP,C35H49O6N2P1S1,C35H49O6N2SP,FALSE,FALSE
671.292791796,C35H49O7N2P1S1,C35H49O7N2SP,C35H49O7N2P1S1,C35H49O7N2SP,FALSE,FALSE
687.287792196,C35H49O8N2P1S1,C35H49O8N2SP,C35H49O8N2P1S1,C35H49O8N2SP,FALSE,FALSE
659.281502052,C35H49O8P1S1,C35H49O8SP,C35H49O8P1S1,C35H49O8SP,FALSE,FALSE
866.231036697,C35H50O20N1P1S1,C35H50O20NSP,C35H50O20N1P1S1,C35H50O20NSP,FALSE,FALSE
622.341888735,C35H50O5N3P1,C35H50O5N3P,C35H50O5N3P1,C35H50O5N3P,FALSE,FALSE
610.330833043,C35H50O6N1P1,C35H50O6NP,C35H50O6N1P1,C35H50O6NP,FALSE,FALSE
638.336680346,C35H50O6N3P1,C35H50O6N3P,C35H50O6N3P1,C35H50O6N3P,FALSE,FALSE
658.315248604,C35H50O9N1P1,C35H50O9NP,C35H50O9N1P1,C35H50O9NP,FALSE,FALSE
705.31556992,C35H51O11N2P1,C35H51O11N2P,C35H51O11N2P1,C35H51O11N2P,FALSE,FALSE
917.21508572,C35H51O24P1S1,C35H51O24SP,C35H51O24P1S1,C35H51O24SP,FALSE,FALSE
625.323707405,C35H51O4N2P1S1,C35H51O4N2SP,C35H51O4N2P1S1,C35H51O4N2SP,FALSE,FALSE
641.318416804,C35H51O5N2P1S1,C35H51O5N2SP,C35H51O5N2P1S1,C35H51O5N2SP,FALSE,FALSE
613.311760159,C35H51O5P1S1,C35H51O5SP,C35H51O5P1S1,C35H51O5SP,FALSE,FALSE
657.313575203,C35H51O6N2P1S1,C35H51O6N2SP,C35H51O6N2P1S1,C35H51O6N2SP,FALSE,FALSE
673.308301603,C35H51O7N2P1S1,C35H51O7N2SP,C35H51O7N2P1S1,C35H51O7N2SP,FALSE,FALSE
645.302185258,C35H51O7P1S1,C35H51O7SP,C35H51O7P1S1,C35H51O7SP,FALSE,FALSE
657.331683473,C35H51O8N2P1,C35H51O8N2P,C35H51O8N2P1,C35H51O8N2P,FALSE,FALSE
661.296905869,C35H51O8P1S1,C35H51O8SP,C35H51O8P1S1,C35H51O8SP,FALSE,FALSE
673.326301288,C35H51O9N2P1,C35H51O9N2P,C35H51O9N2P1,C35H51O9N2P,FALSE,FALSE
709.263902988,C35H51O9P1S2,C35H51O9S2P,C35H51O9P1S2,C35H51O9S2P,FALSE,FALSE
928.261225821,C35H52O24N3P1,C35H52O24N3P,C35H52O24N3P1,C35H52O24N3P,FALSE,FALSE
755.297674221,C35H53O12N2P1S1,C35H53O12N2SP,C35H53O12N2P1S1,C35H53O12N2SP,FALSE,FALSE
855.233496122,C35H53O18P1S2,C35H53O18S2P,C35H53O18P1S2,C35H53O18S2P,FALSE,FALSE
927.27726352,C35H53O23N4P1,C35H53O23N4P,C35H53O23N4P1,C35H53O23N4P,FALSE,FALSE
627.339163211,C35H53O4N2P1S1,C35H53O4N2SP,C35H53O4N2P1S1,C35H53O4N2SP,FALSE,FALSE
643.33411561,C35H53O5N2P1S1,C35H53O5N2SP,C35H53O5N2P1S1,C35H53O5N2SP,FALSE,FALSE
655.363337207,C35H53O6N4P1,C35H53O6N4P,C35H53O6N4P1,C35H53O6N4P,FALSE,FALSE
675.324172409,C35H53O7N2P1S1,C35H53O7N2SP,C35H53O7N2P1S1,C35H53O7N2SP,FALSE,FALSE
671.358149868,C35H53O7N4P1,C35H53O7N4P,C35H53O7N4P1,C35H53O7N4P,FALSE,FALSE
647.318285929,C35H53O7P1S1,C35H53O7SP,C35H53O7P1S1,C35H53O7SP,FALSE,FALSE
659.346688607,C35H53O8N2P1,C35H53O8N2P,C35H53O8N2P1,C35H53O8N2P,FALSE,FALSE
663.312689686,C35H53O8P1S1,C35H53O8SP,C35H53O8P1S1,C35H53O8SP,FALSE,FALSE
675.341872424,C35H53O9N2P1,C35H53O9N2P,C35H53O9N2P1,C35H53O9N2P,FALSE,FALSE
679.307871297,C35H53O9P1S1,C35H53O9SP,C35H53O9P1S1,C35H53O9SP,FALSE,FALSE
854.250562911,C35H54O17N1P1S2,C35H54O17NS2P,C35H54O17N1P1S2,C35H54O17NS2P,FALSE,FALSE
626.372218066,C35H54O5N3P1,C35H54O5N3P,C35H54O5N3P1,C35H54O5N3P,FALSE,FALSE
614.362210019,C35H54O6N1P1,C35H54O6NP,C35H54O6N1P1,C35H54O6NP,FALSE,FALSE
630.356797418,C35H54O7N1P1,C35H54O7NP,C35H54O7N1P1,C35H54O7NP,FALSE,FALSE
917.280794443,C35H55O24N2P1,C35H55O24N2P,C35H55O24N2P1,C35H55O24N2P,FALSE,FALSE
629.354945018,C35H55O4N2P1S1,C35H55O4N2SP,C35H55O4N2P1S1,C35H55O4N2SP,FALSE,FALSE
645.349824417,C35H55O5N2P1S1,C35H55O5N2SP,C35H55O5N2P1S1,C35H55O5N2SP,FALSE,FALSE
617.343186669,C35H55O5P1S1,C35H55O5SP,C35H55O5P1S1,C35H55O5SP,FALSE,FALSE
661.344592816,C35H55O6N2P1S1,C35H55O6N2SP,C35H55O6N2P1S1,C35H55O6N2SP,FALSE,FALSE
633.33874828,C35H55O6P1S1,C35H55O6SP,C35H55O6P1S1,C35H55O6SP,FALSE,FALSE
673.37409978,C35H55O7N4P1,C35H55O7N4P,C35H55O7N4P1,C35H55O7N4P,FALSE,FALSE
649.333331891,C35H55O7P1S1,C35H55O7SP,C35H55O7P1S1,C35H55O7SP,FALSE,FALSE
661.362772743,C35H55O8N2P1,C35H55O8N2P,C35H55O8N2P1,C35H55O8N2P,FALSE,FALSE
665.328143503,C35H55O8P1S1,C35H55O8SP,C35H55O8P1S1,C35H55O8SP,FALSE,FALSE
677.35781356,C35H55O9N2P1,C35H55O9N2P,C35H55O9N2P1,C35H55O9N2P,FALSE,FALSE
936.258365981,C35H56O24N1P1S1,C35H56O24NSP,C35H56O24N1P1S1,C35H56O24NSP,FALSE,FALSE
667.361598739,C35H57O10P1,C35H57O10P,C35H57O10P1,C35H57O10P,FALSE,FALSE
875.277355217,C35H57O21P1S1,C35H57O21SP,C35H57O21P1S1,C35H57O21SP,FALSE,FALSE
935.273336049,C35H57O23N2P1S1,C35H57O23N2SP,C35H57O23N2P1S1,C35H57O23N2SP,FALSE,FALSE
631.370395824,C35H57O4N2P1S1,C35H57O4N2SP,C35H57O4N2P1S1,C35H57O4N2SP,FALSE,FALSE
647.365260223,C35H57O5N2P1S1,C35H57O5N2SP,C35H57O5N2P1S1,C35H57O5N2SP,FALSE,FALSE
666.342402504,C35H58O5N1P1S2,C35H58O5NS2P,C35H58O5N1P1S2,C35H58O5NS2P,FALSE,FALSE
646.399043186,C35H58O6N3P1,C35H58O6N3P,C35H58O6N3P1,C35H58O6N3P,FALSE,FALSE
669.377820139,C35H59O10P1,C35H59O10P,C35H59O10P1,C35H59O10P,FALSE,FALSE
713.377936373,C35H59O11N2P1,C35H59O11N2P,C35H59O11N2P1,C35H59O11N2P,FALSE,FALSE
797.319527625,C35H59O16P1S1,C35H59O16SP,C35H59O16P1S1,C35H59O16SP,FALSE,FALSE
633.38613363,C35H59O4N2P1S1,C35H59O4N2SP,C35H59O4N2P1S1,C35H59O4N2SP,FALSE,FALSE
653.346502507,C35H59O5P1S2,C35H59O5S2P,C35H59O5P1S2,C35H59O5S2P,FALSE,FALSE
681.388933429,C35H59O9N2P1,C35H59O9N2P,C35H59O9N2P1,C35H59O9N2P,FALSE,FALSE
828.306788747,C35H60O15N1P1S2,C35H60O15NS2P,C35H60O15N1P1S2,C35H60O15NS2P,FALSE,FALSE
843.353242115,C35H61O19N2P1,C35H61O19N2P,C35H61O19N2P1,C35H61O19N2P,FALSE,FALSE
927.294570867,C35H61O24P1S1,C35H61O24SP,C35H61O24P1S1,C35H61O24SP,FALSE,FALSE
655.36215867,C35H61O5P1S2,C35H61O5S2P,C35H61O5P1S2,C35H61O5S2P,FALSE,FALSE
703.347477621,C35H61O8P1S2,C35H61O8S2P,C35H61O8P1S2,C35H61O8S2P,FALSE,FALSE
842.369682266,C35H62O18N3P1,C35H62O18N3P,C35H62O18N3P1,C35H62O18N3P,FALSE,FALSE
926.292413089,C35H62O21N1P1S2,C35H62O21NS2P,C35H62O21N1P1S2,C35H62O21NS2P,FALSE,FALSE
777.406189636,C35H63O13N4P1,C35H63O13N4P,C35H63O13N4P1,C35H63O13N4P,FALSE,FALSE
977.275766584,C35H63O25P1S2,C35H63O25S2P,C35H63O25P1S2,C35H63O25S2P,FALSE,FALSE
637.417026666,C35H63O4N2P1S1,C35H63O4N2SP,C35H63O4N2P1S1,C35H63O4N2SP,FALSE,FALSE
705.363101014,C35H63O8P1S2,C35H63O8S2P,C35H63O8P1S2,C35H63O8S2P,FALSE,FALSE
812.394607092,C35H64O16N3P1,C35H64O16N3P,C35H64O16N3P1,C35H64O16N3P,FALSE,FALSE
763.426762359,C35H65O12N4P1,C35H65O12N4P,C35H65O12N4P1,C35H65O12N4P,FALSE,FALSE
867.345439239,C35H65O20P1S1,C35H65O20SP,C35H65O20P1S1,C35H65O20SP,FALSE,FALSE
639.432834947,C35H65O4N2P1S1,C35H65O4N2SP,C35H65O4N2P1S1,C35H65O4N2SP,FALSE,FALSE
798.416566373,C35H66O15N3P1,C35H66O15N3P,C35H66O15N3P1,C35H66O15N3P,FALSE,FALSE
866.362269555,C35H66O19N1P1S1,C35H66O19NSP,C35H66O19N1P1S1,C35H66O19NSP,FALSE,FALSE
741.401248018,C35H67O12P1S1,C35H67O12SP,C35H67O12P1S1,C35H67O12SP,FALSE,FALSE
781.437203096,C35H67O13N4P1,C35H67O13N4P,C35H67O13N4P1,C35H67O13N4P,FALSE,FALSE
757.397245918,C35H67O13P1S1,C35H67O13SP,C35H67O13P1S1,C35H67O13SP,FALSE,FALSE
797.431980912,C35H67O14N4P1,C35H67O14N4P,C35H67O14N4P1,C35H67O14N4P,FALSE,FALSE
813.426328727,C35H67O15N4P1,C35H67O15N4P,C35H67O15N4P1,C35H67O15N4P,FALSE,FALSE
829.421339543,C35H67O16N4P1,C35H67O16N4P,C35H67O16N4P1,C35H67O16N4P,FALSE,FALSE
724.423585553,C35H68O10N1P1S1,C35H68O10NSP,C35H68O10N1P1S1,C35H68O10NSP,FALSE,FALSE
788.402512293,C35H68O14N1P1S1,C35H68O14NSP,C35H68O14N1P1S1,C35H68O14NSP,FALSE,FALSE
836.369578083,C35H68O15N1P1S2,C35H68O15NS2P,C35H68O15N1P1S2,C35H68O15NS2P,FALSE,FALSE
688.466492386,C35H68O8N3P1,C35H68O8N3P,C35H68O8N3P1,C35H68O8N3P,FALSE,FALSE
767.456922413,C35H69O12N4P1,C35H69O12N4P,C35H69O12N4P1,C35H69O12N4P,FALSE,FALSE
815.442121863,C35H69O15N4P1,C35H69O15N4P,C35H69O15N4P1,C35H69O15N4P,FALSE,FALSE
819.426347683,C35H69O17N2P1,C35H69O17N2P,C35H69O17N2P1,C35H69O17N2P,FALSE,FALSE
599.481012706,C35H69O5P1,C35H69O5P,C35H69O5P1,C35H69O5P,FALSE,FALSE
674.487991223,C35H70O7N3P1,C35H70O7N3P,C35H70O7N3P1,C35H70O7N3P,FALSE,FALSE
662.476018257,C35H70O8N1P1,C35H70O8NP,C35H70O8N1P1,C35H70O8NP,FALSE,FALSE
726.420602077,C35H70O8N1P1S2,C35H70O8NS2P,C35H70O8N1P1S2,C35H70O8NS2P,FALSE,FALSE
753.478542734,C35H71O11N4P1,C35H71O11N4P,C35H71O11N4P1,C35H71O11N4P,FALSE,FALSE
769.472993549,C35H71O12N4P1,C35H71O12N4P,C35H71O12N4P1,C35H71O12N4P,FALSE,FALSE
809.394617455,C35H71O14P1S2,C35H71O14S2P,C35H71O14P1S2,C35H71O14S2P,FALSE,FALSE
825.425235345,C35H71O19P1,C35H71O19P,C35H71O19P1,C35H71O19P,FALSE,FALSE
728.454855053,C35H72O10N1P1S1,C35H72O10NSP,C35H72O10N1P1S1,C35H72O10NSP,FALSE,FALSE
664.474170094,C35H72O6N1P1S1,C35H72O6NSP,C35H72O6N1P1S1,C35H72O6NSP,FALSE,FALSE
676.504076215,C35H72O7N3P1,C35H72O7N3P,C35H72O7N3P1,C35H72O7N3P,FALSE,FALSE
763.425728885,C35H73O11P1S2,C35H73O11S2P,C35H73O11P1S2,C35H73O11S2P,FALSE,FALSE
795.415922776,C35H73O13P1S2,C35H73O13S2P,C35H73O13P1S2,C35H73O13S2P,FALSE,FALSE
811.410831592,C35H73O14P1S2,C35H73O14S2P,C35H73O14P1S2,C35H73O14S2P,FALSE,FALSE
827.441567482,C35H73O19P1,C35H73O19P,C35H73O19P1,C35H73O19P,FALSE,FALSE
938.38689957,C35H74O21N1P1S2,C35H74O21NS2P,C35H74O21N1P1S2,C35H74O21NS2P,FALSE,FALSE
938.404357056,C35H74O23N1P1S1,C35H74O23NSP,C35H74O23N1P1S1,C35H74O23NSP,FALSE,FALSE
666.472409083,C35H74O4N1P1S2,C35H74O4NS2P,C35H74O4N1P1S2,C35H74O4NS2P,FALSE,FALSE
618.523581855,C35H74O5N1P1,C35H74O5NP,C35H74O5N1P1,C35H74O5NP,FALSE,FALSE
730.451882187,C35H74O8N1P1S2,C35H74O8NS2P,C35H74O8N1P1S2,C35H74O8NS2P,FALSE,FALSE
682.502174329,C35H74O9N1P1,C35H74O9NP,C35H74O9N1P1,C35H74O9NP,FALSE,FALSE
661.007795259,C36H11O10N2P1,C36H11O10N2P,C36H11O10N2P1,C36H11O10N2P,FALSE,FALSE
740.963943475,C36H11O13N2P1S1,C36H11O13N2SP,C36H11O13N2P1S1,C36H11O13N2SP,FALSE,FALSE
788.950188595,C36H11O16N2P1S1,C36H11O16N2SP,C36H11O16N2P1S1,C36H11O16N2SP,FALSE,FALSE
788.967439574,C36H11O18N2P1,C36H11O18N2P,C36H11O18N2P1,C36H11O18N2P,FALSE,FALSE
593.044010073,C36H11O4N4P1,C36H11O4N4P,C36H11O4N4P1,C36H11O4N4P,FALSE,FALSE
537.032077395,C36H11O4P1,C36H11O4P,C36H11O4P1,C36H11O4P,FALSE,FALSE
581.032869661,C36H11O5N2P1,C36H11O5N2P,C36H11O5N2P1,C36H11O5N2P,FALSE,FALSE
609.039311619,C36H11O5N4P1,C36H11O5N4P,C36H11O5N4P1,C36H11O5N4P,FALSE,FALSE
553.026902727,C36H11O5P1,C36H11O5P,C36H11O5P1,C36H11O5P,FALSE,FALSE
644.994829478,C36H11O7N2P1S1,C36H11O7N2SP,C36H11O7N2P1S1,C36H11O7N2SP,FALSE,FALSE
585.016860723,C36H11O7P1,C36H11O7P,C36H11O7P1,C36H11O7P,FALSE,FALSE
743.981753016,C36H12O16N1P1,C36H12O16NP,C36H12O16N1P1,C36H12O16NP,FALSE,FALSE
794.948222744,C36H13O18P1S1,C36H13O18SP,C36H13O18P1S1,C36H13O18SP,FALSE,FALSE
854.962554151,C36H13O22N2P1,C36H13O22N2P,C36H13O22N2P1,C36H13O22N2P,FALSE,FALSE
595.059696804,C36H13O4N4P1,C36H13O4N4P,C36H13O4N4P1,C36H13O4N4P,FALSE,FALSE
539.047782768,C36H13O4P1,C36H13O4P,C36H13O4P1,C36H13O4P,FALSE,FALSE
555.043111644,C36H13O5P1,C36H13O5P,C36H13O5P1,C36H13O5P,FALSE,FALSE
571.037704656,C36H13O6P1,C36H13O6P,C36H13O6P1,C36H13O6P,FALSE,FALSE
587.032554668,C36H13O7P1,C36H13O7P,C36H13O7P1,C36H13O7P,FALSE,FALSE
663.005615961,C36H13O8N2P1S1,C36H13O8N2SP,C36H13O8N2P1S1,C36H13O8N2SP,FALSE,FALSE
681.999945362,C36H14O10N1P1S1,C36H14O10NSP,C36H14O10N1P1S1,C36H14O10NSP,FALSE,FALSE
789.99934659,C36H14O17N3P1,C36H14O17N3P,C36H14O17N3P1,C36H14O17N3P,FALSE,FALSE
598.0596902,C36H14O5N3P1,C36H14O5N3P,C36H14O5N3P1,C36H14O5N3P,FALSE,FALSE
662.038945405,C36H14O9N3P1,C36H14O9N3P,C36H14O9N3P1,C36H14O9N3P,FALSE,FALSE
665.03865914,C36H15O10N2P1,C36H15O10N2P,C36H15O10N2P1,C36H15O10N2P,FALSE,FALSE
748.997581034,C36H15O17P1,C36H15O17P,C36H15O17P1,C36H15O17P,FALSE,FALSE
860.944663766,C36H15O22P1S1,C36H15O22SP,C36H15O22P1S1,C36H15O22SP,FALSE,FALSE
904.96332853,C36H15O25N2P1,C36H15O25N2P,C36H15O25N2P1,C36H15O25N2P,FALSE,FALSE
597.075455634,C36H15O4N4P1,C36H15O4N4P,C36H15O4N4P1,C36H15O4N4P,FALSE,FALSE
541.063935059,C36H15O4P1,C36H15O4P,C36H15O4P1,C36H15O4P,FALSE,FALSE
573.035898958,C36H15O4P1S1,C36H15O4SP,C36H15O4P1S1,C36H15O4SP,FALSE,FALSE
557.058919472,C36H15O5P1,C36H15O5P,C36H15O5P1,C36H15O5P,FALSE,FALSE
589.030740002,C36H15O5P1S1,C36H15O5SP,C36H15O5P1S1,C36H15O5SP,FALSE,FALSE
573.053133893,C36H15O6P1,C36H15O6P,C36H15O6P1,C36H15O6P,FALSE,FALSE
645.060477371,C36H15O7N4P1,C36H15O7N4P,C36H15O7N4P1,C36H15O7N4P,FALSE,FALSE
589.048489658,C36H15O7P1,C36H15O7P,C36H15O7P1,C36H15O7P,FALSE,FALSE
