Calibrated_Mass,C,H,O,N,S,P,Is_Isotopologue,Heteroatom_Class,Calculated_Mass,Error_ppm,MolForm,AI,AI_Mod,DBE_1,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class,delGcox0PerCmol,delGcoxPerCmol,lamO20,lamO2,delGd0,delGd
523.242604054,22,41,10,2,0,1,0,N2 P1 O10,523.242606072,-0.003856187,C22H41O10N2P,0,0,4,-6,-9,86.209090909,522.658346688,0.341653312,-0.909090909,0.454545455,1.863636364,0.090909091,0.045454545,2,Protein,Protein,Lipid,86.209090909,-149.881801644,0.035843717,0.032615977,1896.6,-3297.399636179
555.214745154,22,41,10,2,1,1,0,N2 S1 P1 O10,555.214677246,0.122308154,C22H41O10N2SP,0,0,4,-6,-10,83.618181818,554.594787409,0.405212591,-0.818181818,0.454545455,1.863636364,0.090909091,0.045454545,2,Protein,Protein,Lipid,83.618181818,-150.656626947,0.037215399,0.033575026,1839.6,-3314.445792824
495.23667838,22,41,10,0,0,1,0,P1 O10,495.236458063,0.444872097,C22H41O10P,0,0,3,-7,-8,93.981818182,494.683692681,0.316307319,-1.181818182,0.454545455,1.863636364,0,0.045454545,0,Protein,Protein,Lipid,93.981818182,-156.637744683,0.031988833,0.028705417,2067.6,-3446.030383021
559.180633251,22,41,10,0,2,1,0,S2 P1 O10,559.180600412,0.058726927,C22H41O10S2P,0,0,3,-7,-10,88.8,558.55624716,0.44375284,-1,0.454545455,1.863636364,0,0.045454545,0,Protein,Protein,Lipid,88.8,-158.187395287,0.034516811,0.030455518,1953.6,-3480.12269631
494.260810908,22,41,11,1,0,0,0,N1 O11,494.260684689,0.255369896,C22H41O11N,0,0,3,-8,-9,81.027272727,493.708914871,0.291085129,-0.727272727,0.5,1.863636364,0.045454545,0,-9999,Protein,Protein,Other,81.027272727,-145.983200882,0.038634162,0.035369315,1782.6,-3211.630419403
511.231556003,22,41,11,0,0,1,0,P1 O11,511.231372683,0.358586122,C22H41O11P,0,0,3,-8,-9,91.390909091,510.660710281,0.339289719,-1.090909091,0.5,1.863636364,0,0.045454545,0,Protein,Protein,Lipid,91.390909091,-155.596486196,0.033232523,0.02980641,2010.6,-3423.12269631
575.175392046,22,41,11,0,2,1,0,S2 P1 O11,575.175515032,-0.213823403,C22H41O11S2P,0,0,3,-8,-11,86.209090909,574.533146064,0.466853936,-0.909090909,0.5,1.863636364,0,0.045454545,0,Protein,Protein,Lipid,86.209090909,-157.1461368,0.035843717,0.031609494,1896.6,-3457.2150096
574.199828316,22,41,12,1,2,0,0,N1 S2 O12,574.199741657,0.150921784,C22H41O12NS2,0,0,3,-9,-12,73.254545455,573.558671658,0.441328342,-0.454545455,0.545454545,1.863636364,0.045454545,0,-9999,Protein,Protein,Other,73.254545455,-146.491592999,0.043198492,0.038830933,1611.6,-3222.815045982
527.226472626,22,41,12,0,0,1,0,P1 O12,527.226287302,0.351507628,C22H41O12P,0,0,3,-9,-10,88.8,526.637766837,0.362233163,-1,0.545454545,1.863636364,0,0.045454545,0,Protein,Protein,Lipid,88.8,-154.555227709,0.034516811,0.030940587,1953.6,-3400.2150096
591.17027284,22,41,12,0,2,1,0,S2 P1 O12,591.170429651,-0.265254994,C22H41O12S2P,0,0,3,-9,-12,83.618181818,590.510166832,0.489833168,-0.818181818,0.545454545,1.863636364,0,0.045454545,0,Protein,Protein,Lipid,83.618181818,-156.104878313,0.037215399,0.032799095,1839.6,-3434.307322889
526.250493497,22,41,13,1,0,0,0,N1 O13,526.250513928,-0.038822879,C22H41O13N,0,0,3,-10,-11,75.845454545,525.662877495,0.337122505,-0.545454545,0.590909091,1.863636364,0.045454545,0,-9999,Other,Amino Sugar,Other,75.845454545,-143.900683908,0.041622971,0.038031441,1668.6,-3165.815045982
543.22137125,22,41,13,0,0,1,0,P1 O13,543.221201922,0.311710314,C22H41O13P,0,0,3,-10,-11,86.209090909,542.614805414,0.385194586,-0.909090909,0.590909091,1.863636364,0,0.045454545,0,Other,Amino Sugar,Lipid,86.209090909,-153.513969222,0.035843717,0.03210947,1896.6,-3377.307322889
607.16500602,22,41,13,0,2,1,0,S2 P1 O13,607.165344271,-0.557097973,C22H41O13S2P,0,0,3,-10,-13,81.027272727,606.48704015,0.51295985,-0.727272727,0.590909091,1.863636364,0,0.045454545,0,Other,Amino Sugar,Lipid,81.027272727,-155.063619826,0.038634162,0.034026,1782.6,-3411.399636179
542.245231292,22,41,14,1,0,0,0,N1 O14,542.245428548,-0.363775327,C22H41O14N,0,0,3,-11,-12,73.254545455,541.639755423,0.360244577,-0.454545455,0.636363636,1.863636364,0.045454545,0,-9999,Other,Amino Sugar,Other,73.254545455,-142.859425421,0.043198492,0.039429367,1611.6,-3142.907359271
606.189221943,22,41,14,1,2,0,0,N1 S2 O14,606.189570896,-0.575650479,C22H41O14NS2,0,0,3,-11,-14,68.072727273,605.512345642,0.487654358,-0.272727273,0.636363636,1.863636364,0.045454545,0,-9999,Other,Amino Sugar,Other,68.072727273,-144.409076026,0.047382119,0.041730065,1497.6,-3176.999672561
587.221837966,22,41,14,2,0,1,0,N2 P1 O14,587.22226455,-0.726444222,C22H41O14N2P,0,0,4,-10,-13,75.845454545,586.566140816,0.433859184,-0.545454545,0.636363636,1.863636364,0.090909091,0.045454545,2,Other,Amino Sugar,Amino Sugar,75.845454545,-145.716767697,0.041622971,0.037740957,1668.6,-3205.768889337
619.19401716,22,41,14,2,1,1,0,N2 S1 P1 O14,619.194335725,-0.514482285,C22H41O14N2SP,0,0,4,-10,-14,73.254545455,618.502619589,0.497380411,-0.454545455,0.636363636,1.863636364,0.090909091,0.045454545,2,Other,Amino Sugar,Amino Sugar,73.254545455,-146.491592999,0.043198492,0.038830933,1611.6,-3222.815045982
570.251504677,22,41,14,3,0,0,0,N3 O14,570.251576556,-0.126048913,C22H41O14N3,0,0,4,-10,-13,65.481818182,569.614756752,0.385243248,-0.181818182,0.636363636,1.863636364,0.136363636,0,-9999,Other,Amino Sugar,Other,65.481818182,-136.103482383,0.05192301,0.046835164,1440.6,-2994.27661243
559.216359073,22,41,14,0,0,1,0,P1 O14,559.216116542,0.433698549,C22H41O14P,0,0,3,-11,-12,83.618181818,558.59193309,0.40806691,-0.818181818,0.636363636,1.863636364,0,0.045454545,0,Other,Amino Sugar,Other,83.618181818,-152.472710735,0.037215399,0.033314679,1839.6,-3354.399636179
623.159852935,22,41,14,0,2,1,0,S2 P1 O14,623.16025889,-0.651445703,C22H41O14S2P,0,0,3,-11,-14,78.436363636,622.464027076,0.535972924,-0.636363636,0.636363636,1.863636364,0,0.045454545,0,Other,Amino Sugar,Other,78.436363636,-154.022361339,0.040102472,0.035291989,1725.6,-3388.491949468
603.217033456,22,41,15,2,0,1,0,N2 P1 O15,603.21717917,-0.241561885,C22H41O15N2P,0,0,4,-11,-14,73.254545455,602.543475927,0.456524073,-0.454545455,0.681818182,1.863636364,0.090909091,0.045454545,2,Carbohydrate,Amino Sugar,Amino Sugar,73.254545455,-144.67550921,0.043198492,0.039129092,1611.6,-3182.861202627
635.189269352,22,41,15,2,1,1,0,N2 S1 P1 O15,635.189250344,0.029924211,C22H41O15N2SP,0,0,4,-11,-15,70.663636364,634.480011339,0.519988661,-0.363636364,0.681818182,1.863636364,0.090909091,0.045454545,2,Carbohydrate,Amino Sugar,Amino Sugar,70.663636364,-145.450334512,0.044832076,0.040255991,1554.6,-3199.907359271
575.211123109,22,41,15,0,0,1,0,P1 O15,575.211031161,0.159851569,C22H41O15P,0,0,3,-12,-13,81.027272727,574.568837231,0.431162769,-0.727272727,0.681818182,1.863636364,0,0.045454545,0,Carbohydrate,Amino Sugar,Other,81.027272727,-151.431452249,0.038634162,0.034557932,1782.6,-3331.491949468
639.155130818,22,41,15,0,2,1,0,S2 P1 O15,639.15517351,-0.066794343,C22H41O15S2P,0,0,3,-12,-15,75.845454545,638.441444489,0.558555511,-0.545454545,0.681818182,1.863636364,0,0.045454545,0,Carbohydrate,Amino Sugar,Other,75.845454545,-152.981102853,0.041622971,0.036598961,1668.6,-3365.584262758
638.178781106,22,41,16,1,2,0,0,N1 S2 O16,638.179400135,-0.969993445,C22H41O16NS2,0,0,3,-13,-16,62.890909091,637.466184977,0.533815023,-0.090909091,0.727272727,1.863636364,0.045454545,0,-9999,Carbohydrate,Carbohydrate,Other,62.890909091,-142.326559052,0.052264866,0.043623619,1383.6,-3131.18429914
619.212365945,22,41,16,2,0,1,0,N2 P1 O16,619.21209379,0.439519427,C22H41O16N2P,0,0,4,-12,-15,70.663636364,618.520947886,0.479052114,-0.363636364,0.727272727,1.863636364,0.090909091,0.045454545,2,Carbohydrate,Carbohydrate,Amino Sugar,70.663636364,-143.634250723,0.044832076,0.040564335,1554.6,-3159.953515916
602.241509903,22,41,16,3,0,0,0,N3 O16,602.241405796,0.172866963,C22H41O16N3,0,0,4,-12,-15,60.3,601.569041653,0.430958347,0,0.727272727,1.863636364,0.136363636,0,-9999,Carbohydrate,Carbohydrate,Other,60.3,-134.020965409,0.052589221,0.046431935,1326.6,-2948.461239009
591.206325892,22,41,16,0,0,1,0,P1 O16,591.205945781,0.642941843,C22H41O16P,0,0,3,-13,-14,78.436363636,590.546179627,0.453820373,-0.636363636,0.727272727,1.863636364,0,0.045454545,0,Carbohydrate,Carbohydrate,Other,78.436363636,-150.390193762,0.040102472,0.03584106,1725.6,-3308.584262758
655.149475078,22,41,16,0,2,1,0,S2 P1 O16,655.150088129,-0.935741931,C22H41O16S2P,0,0,3,-13,-16,73.254545455,654.417929321,0.582070679,-0.454545455,0.727272727,1.863636364,0,0.045454545,0,Carbohydrate,Carbohydrate,Other,73.254545455,-151.939844366,0.043198492,0.037948939,1611.6,-3342.676576048
654.174420186,22,41,17,1,2,0,0,N1 S2 O17,654.174314755,0.161166527,C22H41O17NS2,0,0,3,-14,-17,60.3,653.443963184,0.556036816,0,0.772727273,1.863636364,0.045454545,0,-9999,Carbohydrate,Carbohydrate,Other,60.3,-141.285300565,0.052589221,0.044200328,1326.6,-3108.27661243
635.206837353,22,41,17,2,0,1,0,N2 P1 O17,635.207008409,-0.269292591,C22H41O17N2P,0,0,4,-13,-16,68.072727273,634.497559723,0.502440277,-0.272727273,0.772727273,1.863636364,0.090909091,0.045454545,2,Carbohydrate,Carbohydrate,Amino Sugar,68.072727273,-142.592992237,0.047382119,0.042049126,1497.6,-3137.045829206
607.201113133,22,41,17,0,0,1,0,P1 O17,607.2008604,0.41622558,C22H41O17P,0,0,3,-14,-15,75.845454545,606.523106945,0.476893055,-0.545454545,0.772727273,1.863636364,0,0.045454545,0,Carbohydrate,Carbohydrate,Other,75.845454545,-149.348935275,0.041622971,0.037166013,1668.6,-3285.676576048
671.145262378,22,41,17,0,2,1,0,S2 P1 O17,671.145002749,0.386844172,C22H41O17S2P,0,0,3,-14,-17,70.663636364,670.395855582,0.604144418,-0.363636364,0.772727273,1.863636364,0,0.045454545,0,Carbohydrate,Carbohydrate,Other,70.663636364,-150.898585879,0.044832076,0.03934408,1554.6,-3319.768889337
623.195892436,22,41,18,0,0,1,0,P1 O18,623.19577502,0.188409541,C22H41O18P,0,0,3,-15,-16,73.254545455,622.500026335,0.499973665,-0.454545455,0.818181818,1.863636364,0,0.045454545,0,Carbohydrate,Carbohydrate,Carbohydrate,73.254545455,-148.307676788,0.043198492,0.03853487,1611.6,-3262.768889337
654.19225716,22,41,19,1,1,0,0,N1 S1 O19,654.19207282,0.281782667,C22H41O19NS,0,0,3,-16,-18,57.709090909,653.461780241,0.538219759,0.090909091,0.863636364,1.863636364,0.045454545,0,-9999,Carbohydrate,Carbohydrate,Other,57.709090909,-138.427958289,0.052892795,0.045156229,1269.6,-3045.4150823640002
639.191018122,22,41,19,0,0,1,0,P1 O19,639.190689639,0.51390474,C22H41O19P,0,0,3,-16,-17,70.663636364,638.477291721,0.522708279,-0.363636364,0.863636364,1.863636364,0,0.045454545,0,Carbohydrate,Carbohydrate,Carbohydrate,70.663636364,-147.266418301,0.044832076,0.039949849,1554.6,-3239.861202627
670.187197196,22,41,20,1,1,0,0,N1 S1 O20,670.186987439,0.312982801,C22H41O20NS,0,0,3,-17,-19,55.118181818,669.438860185,0.561139815,0.181818182,0.909090909,1.863636364,0.045454545,0,-9999,Carbohydrate,Carbohydrate,Other,55.118181818,-137.386699802,0.053171822,0.045769133,1212.6,-3022.507395654
683.191667943,22,41,20,2,0,1,0,N2 P1 O20,683.191752268,-0.123428226,C22H41O20N2P,0,0,4,-16,-19,60.3,682.428810023,0.571189977,0,0.909090909,1.863636364,0.090909091,0.045454545,2,Carbohydrate,Carbohydrate,Amino Sugar,60.3,-139.469216776,0.052589221,0.044555119,1326.6,-3068.322769074
655.185609117,22,41,20,0,0,1,0,P1 O20,655.185604259,0.007414994,C22H41O20P,0,0,3,-17,-18,68.072727273,654.454023013,0.545976987,-0.272727273,0.909090909,1.863636364,0,0.045454545,0,Carbohydrate,Carbohydrate,Carbohydrate,68.072727273,-146.225159814,0.047382119,0.041413322,1497.6,-3216.953515916
687.157410953,22,41,20,0,1,1,0,S1 P1 O20,687.157675433,-0.38489016,C22H41O20SP,0,0,3,-17,-19,65.481818182,686.390124849,0.609875151,-0.181818182,0.909090909,1.863636364,0,0.045454545,0,Carbohydrate,Carbohydrate,Carbohydrate,65.481818182,-146.999985116,0.05192301,0.042404707,1440.6,-3233.999672561
654.209777144,22,41,21,1,0,0,0,N1 O21,654.209830885,-0.082144971,C22H41O21N,0,0,3,-18,-19,55.118181818,653.479280663,0.520719337,0.181818182,0.954545455,1.863636364,0.045454545,0,-9999,Carbohydrate,Carbohydrate,Other,55.118181818,-135.570616014,0.053171822,0.046154258,1212.6,-2982.553552298
671.180543875,22,41,21,0,0,1,0,P1 O21,671.180518878,0.037242916,C22H41O21P,0,0,3,-18,-19,65.481818182,670.431097684,0.568902316,-0.181818182,0.954545455,1.863636364,0,0.045454545,0,Carbohydrate,Carbohydrate,Carbohydrate,65.481818182,-145.183901328,0.05192301,0.042730196,1440.6,-3194.045829206
430.245305357,22,41,3,1,2,0,0,N1 S2 O3,430.245510081,-0.475830656,C22H41O3NS2,0,0,3,0,-3,96.572727273,429.764889605,0.235110395,-1.272727273,0.136363636,1.863636364,0.045454545,0,-9999,Lipid,Lipid,Other,96.572727273,-155.862919381,0.030783846,0.027860283,2124.6,-3428.984226376
446.240087756,22,41,4,1,2,0,0,N1 S2 O4,446.240424701,-0.755073489,C22H41O4NS2,0,0,3,-1,-4,93.981818182,445.741812088,0.258187912,-1.181818182,0.181818182,1.863636364,0.045454545,0,-9999,Lipid,Lipid,Other,93.981818182,-154.821660894,0.031988833,0.028936143,2067.6,-3406.076539665
427.27296954,22,41,4,2,0,1,0,N2 P1 O4,427.273118355,-0.348288967,C22H41O4N2P,0,0,4,0,-3,101.754545455,426.795872725,0.204127275,-1.454545455,0.181818182,1.863636364,0.090909091,0.045454545,2,Lipid,Lipid,Lipid,101.754545455,-156.129352566,0.028482971,0.026012266,2238.6,-3434.845756442
459.245343709,22,41,4,2,1,1,0,N2 S1 P1 O4,459.245189529,0.335725003,C22H41O4N2SP,0,0,4,0,-4,99.163636364,458.732546256,0.267453744,-1.363636364,0.181818182,1.863636364,0.090909091,0.045454545,2,Lipid,Lipid,Lipid,99.163636364,-156.904177868,0.029615782,0.026815098,2181.6,-3451.891913086
463.211022546,22,41,4,0,2,1,0,S2 P1 O4,463.211112695,-0.19461645,C22H41O4S2P,0,0,3,-1,-4,104.345454545,462.69379698,0.30620302,-1.545454545,0.181818182,1.863636364,0,0.045454545,0,Lipid,Lipid,Lipid,104.345454545,-164.434946208,0.027383839,0.024197593,2295.6,-3617.568816573
462.234988156,22,41,5,1,2,0,0,N1 S2 O5,462.23533932,-0.7597095,C22H41O5NS2,0,0,3,-2,-5,91.390909091,461.718852438,0.281147562,-1.090909091,0.227272727,1.863636364,0.045454545,0,-9999,Lipid,Lipid,Other,91.390909091,-153.780402407,0.033232523,0.030044048,2010.6,-3383.168852955
443.268036742,22,41,5,2,0,1,0,N2 P1 O5,443.268032974,0.008499364,C22H41O5N2P,0,0,4,-1,-4,99.163636364,442.773079692,0.226920308,-1.363636364,0.227272727,1.863636364,0.090909091,0.045454545,2,Lipid,Lipid,Lipid,99.163636364,-155.088094079,0.029615782,0.027034194,2181.6,-3411.938069731
475.240106146,22,41,5,2,1,1,0,N2 S1 P1 O5,475.240104149,0.004202996,C22H41O5N2SP,0,0,4,-1,-5,96.572727273,474.709448798,0.290551202,-1.272727273,0.227272727,1.863636364,0.090909091,0.045454545,2,Lipid,Lipid,Lipid,96.572727273,-155.862919381,0.030783846,0.027860283,2124.6,-3428.984226376
479.205986945,22,41,5,0,2,1,0,S2 P1 O5,479.206027314,-0.084240887,C22H41O5S2P,0,0,3,-2,-5,101.754545455,478.670901259,0.329098741,-1.454545455,0.227272727,1.863636364,0,0.045454545,0,Lipid,Lipid,Lipid,101.754545455,-163.393687721,0.028482971,0.025167931,2238.6,-3594.661129862
478.229996555,22,41,6,1,2,0,0,N1 S2 O6,478.23025394,-0.538202669,C22H41O6NS2,0,0,3,-3,-6,88.8,477.696000668,0.303999332,-1,0.272727273,1.863636364,0.045454545,0,-9999,Lipid,Lipid,Other,88.8,-152.73914392,0.034516811,0.031185453,1953.6,-3360.261166245
459.263056836,22,41,6,2,0,1,0,N2 P1 O6,459.262947594,0.237864235,C22H41O6N2P,0,0,4,-2,-5,96.572727273,458.750239604,0.249760396,-1.272727273,0.272727273,1.863636364,0.090909091,0.045454545,2,Lipid,Lipid,Lipid,96.572727273,-154.046835592,0.030783846,0.028085772,2124.6,-3389.030383021
491.234878097,22,41,6,2,1,1,0,N2 S1 P1 O6,491.235018768,-0.286361805,C22H41O6N2SP,0,0,4,-2,-6,93.981818182,490.686360844,0.313639156,-1.181818182,0.272727273,1.863636364,0.090909091,0.045454545,2,Lipid,Lipid,Lipid,93.981818182,-154.821660894,0.031988833,0.028936143,2067.6,-3406.076539665
495.201322072,22,41,6,0,2,1,0,S2 P1 O6,495.200941934,0.767645323,C22H41O6S2P,0,0,3,-3,-6,99.163636364,494.648375852,0.351624148,-1.363636364,0.272727273,1.863636364,0,0.045454545,0,Lipid,Lipid,Lipid,99.163636364,-162.352429234,0.029615782,0.026165686,2181.6,-3571.753443152
475.258131145,22,41,7,2,0,1,0,N2 P1 O7,475.257862213,0.565864299,C22H41O7N2P,0,0,4,-3,-6,93.981818182,474.72745367,0.27254633,-1.181818182,0.318181818,1.863636364,0.090909091,0.045454545,2,Protein,Protein,Lipid,93.981818182,-153.005577105,0.031988833,0.029168308,2067.6,-3366.12269631
507.229862509,22,41,7,2,1,1,0,N2 S1 P1 O7,507.229933388,-0.13973679,C22H41O7N2SP,0,0,4,-3,-7,91.390909091,506.663485113,0.336514887,-1.090909091,0.318181818,1.863636364,0.090909091,0.045454545,2,Protein,Protein,Lipid,91.390909091,-153.780402407,0.033232523,0.030044048,2010.6,-3383.168852955
479.223839953,22,41,7,0,1,1,0,S1 P1 O7,479.223785379,0.113879284,C22H41O7SP,0,0,3,-4,-6,99.163636364,478.688734332,0.311265668,-1.363636364,0.318181818,1.863636364,0,0.045454545,0,Protein,Protein,Lipid,99.163636364,-160.536345445,0.029615782,0.026380856,2181.6,-3531.799599797
511.196137867,22,41,7,0,2,1,0,S2 P1 O7,511.195856553,0.550305229,C22H41O7S2P,0,0,3,-4,-7,96.572727273,510.625331693,0.374668307,-1.272727273,0.318181818,1.863636364,0,0.045454545,0,Protein,Protein,Lipid,96.572727273,-161.311170747,0.030783846,0.027192037,2124.6,-3548.845756442
510.220214447,22,41,8,1,2,0,0,N1 S2 O8,510.220083179,0.257278086,C22H41O8NS2,0,0,3,-5,-8,83.618181818,509.650497998,0.349502002,-0.818181818,0.363636364,1.863636364,0.045454545,0,-9999,Protein,Protein,Other,83.618181818,-150.656626947,0.037215399,0.033575026,1839.6,-3314.445792824
491.252320207,22,41,8,2,0,1,0,N2 P1 O8,491.252776833,-0.92951374,C22H41O8N2P,0,0,4,-4,-7,91.390909091,490.703783477,0.296216523,-1.090909091,0.363636364,1.863636364,0.090909091,0.045454545,2,Protein,Protein,Lipid,91.390909091,-151.964318618,0.033232523,0.030283192,2010.6,-3343.2150096
523.224689161,22,41,8,2,1,1,0,N2 S1 P1 O8,523.224848007,-0.303590592,C22H41O8N2SP,0,0,4,-4,-8,88.8,522.640451799,0.359548201,-1,0.363636364,1.863636364,0.090909091,0.045454545,2,Protein,Protein,Lipid,88.8,-152.73914392,0.034516811,0.031185453,1953.6,-3360.261166245
474.282271864,22,41,8,3,0,0,0,N3 O8,474.282088839,0.385900068,C22H41O8N3,0,0,4,-4,-7,81.027272727,473.752684043,0.247315957,-0.727272727,0.363636364,1.863636364,0.136363636,0,-9999,Protein,Protein,Protein,81.027272727,-142.351033304,0.038634162,0.035919442,1782.6,-3131.722732692
463.246709275,22,41,8,0,0,1,0,P1 O8,463.246628824,0.173667874,C22H41O8P,0,0,3,-5,-6,99.163636364,462.729443861,0.270556139,-1.363636364,0.363636364,1.863636364,0,0.045454545,0,Protein,Protein,Lipid,99.163636364,-158.720261656,0.029615782,0.026597323,2181.6,-3491.845756442
495.218349352,22,41,8,0,1,1,0,S1 P1 O8,495.218699998,-0.708064454,C22H41O8SP,0,0,3,-5,-7,96.572727273,494.665384119,0.334615881,-1.272727273,0.363636364,1.863636364,0,0.045454545,0,Protein,Protein,Lipid,96.572727273,-159.495086958,0.030783846,0.027413428,2124.6,-3508.891913086
527.190940662,22,41,8,0,2,1,0,S2 P1 O8,527.190771173,0.321494278,C22H41O8S2P,0,0,3,-5,-8,93.981818182,526.602274548,0.397725452,-1.181818182,0.363636364,1.863636364,0,0.045454545,0,Protein,Protein,Lipid,93.981818182,-160.269912261,0.031988833,0.028248233,2067.6,-3525.938069731
462.270849273,22,41,9,1,0,0,0,N1 O9,462.27085545,-0.013361566,C22H41O9N,0,0,3,-6,-7,86.209090909,461.754673513,0.245326487,-0.909090909,0.409090909,1.863636364,0.045454545,0,-9999,Protein,Protein,Other,86.209090909,-148.065717856,0.035843717,0.032871719,1896.6,-3257.445792824
526.214519335,22,41,9,1,2,0,0,N1 S2 O9,526.214997798,-0.909254489,C22H41O9NS2,0,0,3,-6,-9,81.027272727,525.626943502,0.373056498,-0.727272727,0.409090909,1.863636364,0.045454545,0,-9999,Protein,Protein,Other,81.027272727,-149.61536846,0.038634162,0.034826577,1782.6,-3291.538106113
479.241758757,22,41,9,0,0,1,0,P1 O9,479.241543444,0.449279281,C22H41O9P,0,0,3,-6,-7,96.572727273,478.706633128,0.293366872,-1.272727273,0.409090909,1.863636364,0,0.045454545,0,Protein,Protein,Lipid,96.572727273,-157.67900317,0.030783846,0.027636173,2124.6,-3468.938069731
543.185603456,22,41,9,0,2,1,0,S2 P1 O9,543.185685792,-0.151580108,C22H41O9S2P,0,0,3,-6,-9,91.390909091,542.579077559,0.420922441,-1.090909091,0.409090909,1.863636364,0,0.045454545,0,Protein,Protein,Lipid,91.390909091,-159.228653774,0.033232523,0.029335593,2010.6,-3503.030383021
465.270702214,22,42,10,0,0,0,0,O10,465.270521097,0.38927198,C22H42O10,0,0,2,-8,-8,88.8,464.751176791,0.248823209,-1,0.454545455,1.909090909,0,0,-9999,Protein,Protein,Other,88.8,-150.923060131,0.034516811,0.031431894,1953.6,-3320.307322889
525.249062329,22,42,10,2,1,0,0,N2 S1 O10,525.24874028,0.61313513100000006,C22H42O10N2S,0,0,3,-7,-10,78.436363636,524.662564533,0.337435467,-0.636363636,0.454545455,1.909090909,0.090909091,0,-9999,Protein,Protein,Other,78.436363636,-144.941942395,0.040102472,0.036678812,1725.6,-3188.722732692
557.220814676,22,42,10,2,2,0,0,N2 S2 O10,557.220811455,0.005781782,C22H42O10N2S2,0,0,3,-7,-11,75.845454545,556.598616937,0.401383063,-0.545454545,0.454545455,1.909090909,0.090909091,0,-9999,Protein,Protein,Other,75.845454545,-145.716767697,0.041622971,0.037740957,1668.6,-3205.768889337
497.242932035,22,42,10,0,1,0,0,S1 O10,497.242592271,0.683294966,C22H42O10S,0,0,2,-8,-9,86.209090909,496.687706135,0.312293865,-0.909090909,0.454545455,1.909090909,0,0,-9999,Protein,Protein,Other,86.209090909,-151.697885433,0.035843717,0.032361899,1896.6,-3337.353479534
529.214752552,22,42,10,0,2,0,0,S2 O10,529.214663446,0.16837457,C22H42O10S2,0,0,2,-8,-10,83.618181818,528.623826632,0.376173368,-0.818181818,0.454545455,1.909090909,0,0,-9999,Protein,Protein,Other,83.618181818,-152.472710735,0.037215399,0.033314679,1839.6,-3354.399636179
